Bookmark,Frame#,Data Rate (Mb/s),Duration,Freq,Channel,Antenna,Version,Bad FCS,Frame Size,Delta,Timestamp,
="",24,1.0,2424 탎,2462 MHz,11,-67 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/5/2026 6:47:49.132540990 AM",
="",25,1.0,2096 탎,2462 MHz,11,-68 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.135611830 AM",
="",26,1.0,2096 탎,2462 MHz,11,-68 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.138680340 AM",
="",27,1.0,2008 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/5/2026 6:47:49.142822805 AM",
="",28,1.0,1720 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,276,="",="2/5/2026 6:47:49.145022605 AM",
="",29,6.0,529 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,459,="",="2/5/2026 6:47:49.149238055 AM",
="",30,6.0,434 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.149790655 AM",
="",31,11.0,358 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,313,="",="2/5/2026 6:47:49.155975280 AM",
="",32,6.0,241 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,229,="",="2/5/2026 6:47:49.161283670 AM",
="",33,6.0,214 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,223,="",="2/5/2026 6:47:49.161551725 AM",
="",38,1.0,2160 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),True,331,="",="2/5/2026 6:47:49.166558490 AM",
="",42,1.0,2288 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,347,="",="2/5/2026 6:47:49.174346050 AM",
="",44,24.0,39 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),True,113,="",="2/5/2026 6:47:49.183108220 AM",
="",45,1.0,2208 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/5/2026 6:47:49.195935220 AM",
="",46,6.0,427 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,383,="",="2/5/2026 6:47:49.208765610 AM",
="",47,6.0,471 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,416,="",="2/5/2026 6:47:49.209193440 AM",
="",48,6.0,434 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.209665275 AM",
="",49,11.0,431 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,414,="",="2/5/2026 6:47:49.211404760 AM",
="",50,6.0,361 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/5/2026 6:47:49.223823780 AM",
="",51,1.0,1944 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,304,="",="2/5/2026 6:47:49.229387320 AM",
="",52,1.0,2160 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,331,="",="2/5/2026 6:47:49.231394255 AM",
="",53,1.0,304 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/5/2026 6:47:49.233554755 AM",
="",54,1.0,2096 탎,2462 MHz,11,-67 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.238005760 AM",
="",55,1.0,2096 탎,2462 MHz,11,-69 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.241084805 AM",
="",56,1.0,2008 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/5/2026 6:47:49.248618635 AM",
="",57,1.0,1720 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,276,="",="2/5/2026 6:47:49.250627135 AM",
="",58,6.0,425 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/5/2026 6:47:49.260794495 AM",
="",59,11.0,405 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/5/2026 6:47:49.261219660 AM",
="",60,11.0,358 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,313,="",="2/5/2026 6:47:49.262189315 AM",
="",61,11.0,415 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/5/2026 6:47:49.262147675 AM",
="",62,11.0,443 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,430,="",="2/5/2026 6:47:49.262331970 AM",
="",63,1.0,1960 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,306,="",="2/5/2026 6:47:49.272780930 AM",
="",64,1.0,1960 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,306,="",="2/5/2026 6:47:49.274978825 AM",
="",65,1.0,1960 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,306,="",="2/5/2026 6:47:49.277061060 AM",
="",70,18.0,39 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/5/2026 6:47:49.308708900 AM",
="",71,12.0,43 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/5/2026 6:47:49.308748285 AM",
="",72,9.0,48 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/5/2026 6:47:49.308792120 AM",
="",73,6.0,49 탎,2462 MHz,11,-66 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/5/2026 6:47:49.308840400 AM",
="",74,24.0,41 탎,2462 MHz,11,-68 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/5/2026 6:47:49.308889565 AM",
="",75,65.0,53 탎,2462 MHz,11,-68 dBm,Wi-Fi 4 (802.11n),False,227,="",="2/5/2026 6:47:49.308930730 AM",
="",76,24.0,35 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/5/2026 6:47:49.308984215 AM",
="",77,6.0,57 탎,2462 MHz,11,-66 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/5/2026 6:47:49.309019385 AM",
="",78,11.0,431 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,414,="",="2/5/2026 6:47:49.318477785 AM",
="",79,1.0,2208 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/5/2026 6:47:49.320930745 AM",
="",80,24.0,37 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/5/2026 6:47:49.331173910 AM",
="",81,24.0,35 탎,2462 MHz,11,-67 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/5/2026 6:47:49.331211075 AM",
="",82,24.0,41 탎,2462 MHz,11,-68 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/5/2026 6:47:49.331246240 AM",
="",83,1.0,2424 탎,2462 MHz,11,-70 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/5/2026 6:47:49.340073730 AM",
="",84,43.3,61 탎,2462 MHz,11,-65 dBm,Wi-Fi 4 (802.11n),False,227,="",="2/5/2026 6:47:49.342498230 AM",
="",85,24.0,35 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/5/2026 6:47:49.342560225 AM",
="",86,6.0,57 탎,2462 MHz,11,-64 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/5/2026 6:47:49.342595390 AM",
="",87,1.0,2096 탎,2462 MHz,11,-70 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.342652560 AM",
="",88,1.0,2096 탎,2462 MHz,11,-69 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.344749060 AM",
="",89,1.0,2008 탎,2462 MHz,11,-71 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/5/2026 6:47:49.350915800 AM",
="",90,1.0,1720 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,276,="",="2/5/2026 6:47:49.352924300 AM",
="",91,6.0,434 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.359970965 AM",
="",92,6.0,434 탎,2462 MHz,11,-71 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.370164235 AM",
="",93,6.0,477 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),True,420,="",="2/5/2026 6:47:49.370131245 AM",
="",94,1.0,352 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,105,="",="2/5/2026 6:47:49.370608410 AM",
="",95,1.0,2008 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,312,="",="2/5/2026 6:47:49.390488250 AM",
="",99,1.0,2208 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/5/2026 6:47:49.400810925 AM",
="",100,1.0,2016 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/5/2026 6:47:49.404686690 AM",
="",101,1.0,2208 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/5/2026 6:47:49.424298190 AM",
="",106,1.0,2424 탎,2462 MHz,11,-67 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/5/2026 6:47:49.439864840 AM",
="",110,1.0,2008 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/5/2026 6:47:49.450023650 AM",
="",111,6.0,529 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,459,="",="2/5/2026 6:47:49.459400125 AM",
="",112,6.0,434 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.459929290 AM",
="",113,6.0,434 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),True,388,="",="2/5/2026 6:47:49.467455490 AM",
="",114,6.0,434 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),True,388,="",="2/5/2026 6:47:49.467889990 AM",
="",115,6.0,477 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,420,="",="2/5/2026 6:47:49.468324490 AM",
="",116,1.0,2160 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,331,="",="2/5/2026 6:47:49.469564970 AM",
="",117,1.0,2008 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/5/2026 6:47:49.476519395 AM",
="",121,11.0,418 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),True,396,="",="2/5/2026 6:47:49.507796140 AM",
="",122,1.0,2016 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/5/2026 6:47:49.508214820 AM",
="",123,24.0,41 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/5/2026 6:47:49.511750575 AM",
="",124,6.0,471 탎,2462 MHz,11,-74 dBm,Wi-Fi 3 (802.11g),False,416,="",="2/5/2026 6:47:49.517306575 AM",
="",125,6.0,434 탎,2462 MHz,11,-70 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.517778405 AM",
="",126,1.0,2208 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/5/2026 6:47:49.525731540 AM",
="",127,1.0,2424 탎,2462 MHz,11,-68 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/5/2026 6:47:49.542802210 AM",
="",128,1.0,2096 탎,2462 MHz,11,-67 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.545226710 AM",
="",129,1.0,2096 탎,2462 MHz,11,-67 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.548291235 AM",
="",130,1.0,2008 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/5/2026 6:47:49.555955725 AM",
="",131,6.0,303 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,229,="",="2/5/2026 6:47:49.559860550 AM",
="",134,1.0,2160 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,331,="",="2/5/2026 6:47:49.573035445 AM",
="",135,24.0,39 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),True,113,="",="2/5/2026 6:47:49.575195945 AM",
="",136,11.0,439 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,424,="",="2/5/2026 6:47:49.584089635 AM",
="",137,1.0,808 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,162,="",="2/5/2026 6:47:49.609321870 AM",
="",139,1.0,808 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,162,="",="2/5/2026 6:47:49.610130370 AM",
="",141,1.0,808 탎,2462 MHz,11,-71 dBm,Wi-Fi 1 (802.11b),False,162,="",="2/5/2026 6:47:49.610938870 AM",
="",142,6.0,615 탎,2462 MHz,11,-70 dBm,Wi-Fi 3 (802.11g),True,524,="",="2/5/2026 6:47:49.611747370 AM",
="",143,6.0,615 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,524,="",="2/5/2026 6:47:49.612363200 AM",
="",144,11.0,392 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,360,="",="2/5/2026 6:47:49.612979035 AM",
="",145,24.0,37 탎,2462 MHz,11,-74 dBm,Wi-Fi 3 (802.11g),True,105,="",="2/5/2026 6:47:49.613371535 AM",
="",147,6.0,471 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),True,416,="",="2/5/2026 6:47:49.619432065 AM",
="",148,6.0,434 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.619903895 AM",
="",149,1.0,3296 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),True,473,="",="2/5/2026 6:47:49.644320525 AM",
="",150,1.0,2096 탎,2462 MHz,11,-65 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.647647375 AM",
="",151,1.0,2096 탎,2462 MHz,11,-65 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.650710245 AM",
="",152,1.0,2008 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/5/2026 6:47:49.655454605 AM",
="",153,6.0,529 탎,2462 MHz,11,-77 dBm,Wi-Fi 3 (802.11g),False,459,="",="2/5/2026 6:47:49.662488220 AM",
="",154,6.0,434 탎,2462 MHz,11,-71 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.663069300 AM",
="",155,6.0,1589 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,229,="",="2/5/2026 6:47:49.663503800 AM",
="",156,6.0,1615 탎,2462 MHz,11,-76 dBm,Wi-Fi 3 (802.11g),False,229,="",="2/5/2026 6:47:49.665119550 AM",
="",157,6.0,1765 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,229,="",="2/5/2026 6:47:49.666762875 AM",
="",158,6.0,1791 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,229,="",="2/5/2026 6:47:49.668556140 AM",
="",159,6.0,434 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.671898425 AM",
="",160,6.0,434 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),True,388,="",="2/5/2026 6:47:49.672332925 AM",
="",161,1.0,2008 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/5/2026 6:47:49.679330985 AM",
="",162,1.0,2288 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,347,="",="2/5/2026 6:47:49.686384515 AM",
="",163,1.0,3112 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,229,="",="2/5/2026 6:47:49.688789900 AM",
="",164,1.0,3112 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/5/2026 6:47:49.691972855 AM",
="",169,1.0,3720 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/5/2026 6:47:49.706071680 AM",
="",170,1.0,448 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,117,="",="2/5/2026 6:47:49.710461320 AM",
="",174,24.0,37 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),True,105,="",="2/5/2026 6:47:49.715970460 AM",
="",175,6.0,427 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,383,="",="2/5/2026 6:47:49.718348370 AM",
="",176,6.0,471 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,416,="",="2/5/2026 6:47:49.719007110 AM",
="",177,6.0,434 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.719489360 AM",
="",178,11.0,431 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,414,="",="2/5/2026 6:47:49.723409930 AM",
="",179,1.0,2208 탎,2462 MHz,11,-71 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/5/2026 6:47:49.730534440 AM",
="",182,11.0,415 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/5/2026 6:47:49.734125425 AM",
="",184,6.0,361 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/5/2026 6:47:49.735554630 AM",
="",185,1.0,2424 탎,2462 MHz,11,-68 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/5/2026 6:47:49.746948450 AM",
="",186,1.0,2096 탎,2462 MHz,11,-69 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.750019545 AM",
="",188,1.0,2096 탎,2462 MHz,11,-68 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.753090055 AM",
="",190,1.0,2008 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/5/2026 6:47:49.757223865 AM",
="",191,1.0,1720 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,276,="",="2/5/2026 6:47:49.759424305 AM",
="",192,6.0,529 탎,2462 MHz,11,-73 dBm,Wi-Fi 3 (802.11g),False,459,="",="2/5/2026 6:47:49.763645970 AM",
="",193,6.0,434 탎,2462 MHz,11,-72 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.764197915 AM",
="",194,6.0,425 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/5/2026 6:47:49.771960490 AM",
="",195,6.0,434 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.774312035 AM",
="",196,6.0,434 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.774772845 AM",
="",197,6.0,477 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,420,="",="2/5/2026 6:47:49.775232545 AM",
="",198,1.0,2008 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/5/2026 6:47:49.781731395 AM",
="",199,11.0,415 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/5/2026 6:47:49.805692505 AM",
="",201,1.0,2208 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/5/2026 6:47:49.809922660 AM",
="",202,11.0,401 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,373,="",="2/5/2026 6:47:49.812772655 AM",
="",203,11.0,418 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,396,="",="2/5/2026 6:47:49.813189760 AM",
="",204,1.0,2016 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),True,313,="",="2/5/2026 6:47:49.814260035 AM",
="",205,6.0,427 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,383,="",="2/5/2026 6:47:49.820752780 AM",
="",206,6.0,471 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,416,="",="2/5/2026 6:47:49.822225720 AM",
="",209,6.0,673 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),True,567,="",="2/5/2026 6:47:49.823709695 AM",
="",211,6.0,673 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,567,="",="2/5/2026 6:47:49.824983450 AM",
="",212,6.0,673 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,567,="",="2/5/2026 6:47:49.826008300 AM",
="",213,6.0,370 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),True,340,="",="2/5/2026 6:47:49.829398240 AM",
="",214,6.0,402 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,364,="",="2/5/2026 6:47:49.829904600 AM",
="",215,1.0,2208 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/5/2026 6:47:49.832934370 AM",
="",216,6.0,361 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/5/2026 6:47:49.838645515 AM",
="",217,1.0,712 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,150,="",="2/5/2026 6:47:49.844762500 AM",
="",218,6.0,370 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/5/2026 6:47:49.845523400 AM",
="",219,1.0,2424 탎,2462 MHz,11,-67 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/5/2026 6:47:49.849357675 AM",
="",221,1.0,2096 탎,2462 MHz,11,-68 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.852418795 AM",
="",224,1.0,2096 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.855492225 AM",
="",226,1.0,1720 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,276,="",="2/5/2026 6:47:49.861824835 AM",
="",227,6.0,529 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,459,="",="2/5/2026 6:47:49.866695985 AM",
="",228,6.0,434 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.867239410 AM",
="",229,11.0,392 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,360,="",="2/5/2026 6:47:49.868192775 AM",
="",231,11.0,358 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,313,="",="2/5/2026 6:47:49.872777990 AM",
="",232,6.0,434 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.876691245 AM",
="",233,6.0,434 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.877150440 AM",
="",234,6.0,395 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,229,="",="2/5/2026 6:47:49.878099070 AM",
="",235,1.0,2008 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/5/2026 6:47:49.884131485 AM",
="",238,1.0,2208 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/5/2026 6:47:49.912322550 AM",
="",239,11.0,418 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),True,396,="",="2/5/2026 6:47:49.915587730 AM",
="",242,6.0,471 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,416,="",="2/5/2026 6:47:49.923722460 AM",
="",243,6.0,434 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/5/2026 6:47:49.924238485 AM",
="",247,6.0,370 탎,2462 MHz,11,-77 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/5/2026 6:47:49.931346095 AM",
="",248,6.0,402 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,364,="",="2/5/2026 6:47:49.931741810 AM",
="",249,1.0,2208 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/5/2026 6:47:49.935334700 AM",
="",250,11.0,431 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,414,="",="2/5/2026 6:47:49.939355215 AM",
="",251,6.0,361 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/5/2026 6:47:49.940367225 AM",
="",252,6.0,370 탎,2462 MHz,11,-76 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/5/2026 6:47:49.947726375 AM",
="",253,1.0,2424 탎,2462 MHz,11,-71 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/5/2026 6:47:49.951749445 AM",
="",254,1.0,2096 탎,2462 MHz,11,-70 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.954821165 AM",
="",255,1.0,2096 탎,2462 MHz,11,-70 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 6:47:49.957894995 AM",
="",256,1.0,2008 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/5/2026 6:47:49.962026020 AM",
