Bookmark,Frame#,SSI,Type,Subtype,Seq #,Addresses,Receive Addr,Transmit Addr,Address 3,ToDS,FromDS,Frag,Retry,More,Protected,FCS,Frame Size,Delta,Timestamp,
="",145,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:49.613371535 AM",
="",147,,,,,,,,,,,,,,,,416,="",="2/5/2026 6:47:49.619432065 AM",
="",149,,,,,,,,,,,,,,,,473,="",="2/5/2026 6:47:49.644320525 AM",
="",160,,,,,,,,,,,,,,,,388,="",="2/5/2026 6:47:49.672332925 AM",
="",164,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:49.691972855 AM",
="",169,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:49.706071680 AM",
="",174,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:49.715970460 AM",
="",178,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:49.723409930 AM",
="",182,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:49.734125425 AM",
="",199,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:49.805692505 AM",
="",202,,,,,,,,,,,,,,,,373,="",="2/5/2026 6:47:49.812772655 AM",
="",203,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:49.813189760 AM",
="",204,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:49.814260035 AM",
="",209,,,,,,,,,,,,,,,,567,="",="2/5/2026 6:47:49.823709695 AM",
="",213,,,,,,,,,,,,,,,,340,="",="2/5/2026 6:47:49.829398240 AM",
="",229,,,,,,,,,,,,,,,,360,="",="2/5/2026 6:47:49.868192775 AM",
="",231,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:49.872777990 AM",
="",239,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:49.915587730 AM",
="",250,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:49.939355215 AM",
="",270,,,,,,,,,,,,,,,,339,="",="2/5/2026 6:47:50.021103690 AM",
="",271,,,,,,,,,,,,,,,,366,="",="2/5/2026 6:47:50.021480930 AM",
="",272,,,,,,,,,,,,,,,,113,="",="2/5/2026 6:47:50.022748605 AM",
="",273,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:50.023216465 AM",
="",277,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:50.030183245 AM",
="",292,,,,,,,,,,,,,,,,388,="",="2/5/2026 6:47:50.081923580 AM",
="",296,,,,,,,,,,,,,,,,337,="",="2/5/2026 6:47:50.117095410 AM",
="",303,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:50.133014105 AM",
="",317,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:50.179980050 AM",
="",324,,,,,,,,,,,,,,,,567,="",="2/5/2026 6:47:50.208697950 AM",
="",327,,,,,,,,,,,,,,,,373,="",="2/5/2026 6:47:50.222386715 AM",
="",328,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:50.222788110 AM",
="",351,,,,,,,,,,,,,,,,388,="",="2/5/2026 6:47:50.286279875 AM",
="",357,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:50.325189255 AM",
="",361,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:50.337389320 AM",
="",371,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:50.348894310 AM",
="",378,,,,,,,,,,,,,,,,340,="",="2/5/2026 6:47:50.357339300 AM",
="",379,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:50.358343435 AM",
="",401,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:50.388832950 AM",
="",403,,,,,,,,,,,,,,,,103,="",="2/5/2026 6:47:50.391857665 AM",
="",415,,,,,,,,,,,,,,,,418,="",="2/5/2026 6:47:50.420524680 AM",
="",418,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:50.427588770 AM",
="",424,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:50.440215670 AM",
="",428,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:50.450955820 AM",
="",429,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:50.451383495 AM",
="",431,,,,,,,,,,,,,,,,333,="",="2/5/2026 6:47:50.452331570 AM",
="",445,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:50.487181120 AM",
="",447,,,,,,,,,,,,,,,,388,="",="2/5/2026 6:47:50.491547410 AM",
="",448,,,,,,,,,,,,,,,,420,="",="2/5/2026 6:47:50.492027060 AM",
="",451,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:50.523748745 AM",
="",452,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:50.524549195 AM",
="",454,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:50.527000375 AM",
="",458,,,,,,,,,,,,,,,,383,="",="2/5/2026 6:47:50.537541920 AM",
="",463,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:50.553331030 AM",
="",464,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:50.553759705 AM",
="",487,,,,,,,,,,,,,,,,312,="",="2/5/2026 6:47:50.600905610 AM",
="",492,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:50.631107835 AM",
="",495,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:50.635507995 AM",
="",498,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:50.645017665 AM",
="",499,,,,,,,,,,,,,,,,340,="",="2/5/2026 6:47:50.648123395 AM",
="",505,,,,,,,,,,,,,,,,381,="",="2/5/2026 6:47:50.668097995 AM",
="",518,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:50.691981835 AM",
="",530,,,,,,,,,,,,,,,,337,="",="2/5/2026 6:47:50.754505755 AM",
="",540,,,,,,,,,,,,,,,,115,="",="2/5/2026 6:47:50.786067190 AM",
="",543,,,,,,,,,,,,,,,,115,="",="2/5/2026 6:47:50.787267835 AM",
="",544,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:50.787537765 AM",
="",548,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:50.788897965 AM",
="",549,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:50.789244955 AM",
="",550,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:50.789738645 AM",
="",551,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:50.790530845 AM",
="",553,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:50.794382245 AM",
="",555,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:50.808914315 AM",
="",559,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:50.822271220 AM",
="",562,,,,,,,,,,,,,,,,373,="",="2/5/2026 6:47:50.836775600 AM",
="",563,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:50.837190265 AM",
="",568,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:50.849819685 AM",
="",572,,,,,,,,,,,,,,,,381,="",="2/5/2026 6:47:50.873008435 AM",
="",587,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:50.896937715 AM",
="",588,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:50.897308855 AM",
="",592,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:50.937146405 AM",
="",593,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:50.939590875 AM",
="",594,,,,,,,,,,,,,,,,167,="",="2/5/2026 6:47:50.944552720 AM",
="",603,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:50.952220335 AM",
="",638,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:51.054208130 AM",
="",639,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:51.054621130 AM",
="",655,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:51.101954905 AM",
="",656,,,,,,,,,,,,,,,,430,="",="2/5/2026 6:47:51.102383385 AM",
="",659,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:51.132797410 AM",
="",660,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:51.138720125 AM",
="",661,,,,,,,,,,,,,,,,418,="",="2/5/2026 6:47:51.139521630 AM",
="",663,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:51.144692295 AM",
="",667,,,,,,,,,,,,,,,,364,="",="2/5/2026 6:47:51.160536345 AM",
="",685,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:51.203984430 AM",
="",687,,,,,,,,,,,,,,,,567,="",="2/5/2026 6:47:51.214730840 AM",
="",697,,,,,,,,,,,,,,,,339,="",="2/5/2026 6:47:51.249909295 AM",
="",698,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:51.253362290 AM",
="",701,,,,,,,,,,,,,,,,388,="",="2/5/2026 6:47:51.255418025 AM",
="",702,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:51.259423245 AM",
="",706,,,,,,,,,,,,,,,,424,="",="2/5/2026 6:47:51.281273495 AM",
="",707,,,,,,,,,,,,,,,,364,="",="2/5/2026 6:47:51.282943565 AM",
="",714,,,,,,,,,,,,,,,,459,="",="2/5/2026 6:47:51.299644565 AM",
="",724,,,,,,,,,,,,,,,,227,="",="2/5/2026 6:47:51.329664625 AM",
="",738,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:51.361823990 AM",
="",741,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:51.372965480 AM",
="",746,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:51.382658565 AM",
="",763,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:51.408788225 AM",
="",767,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:51.413660780 AM",
="",769,,,,,,,,,,,,,,,,347,="",="2/5/2026 6:47:51.427186625 AM",
="",770,,,,,,,,,,,,,,,,226,="",="2/5/2026 6:47:51.443737165 AM",
="",771,,,,,,,,,,,,,,,,418,="",="2/5/2026 6:47:51.444531315 AM",
="",777,,,,,,,,,,,,,,,,408,="",="2/5/2026 6:47:51.452455790 AM",
="",781,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:51.463795765 AM",
="",797,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:51.511204450 AM",
="",803,,,,,,,,,,,,,,,,408,="",="2/5/2026 6:47:51.546502485 AM",
="",804,,,,,,,,,,,,,,,,408,="",="2/5/2026 6:47:51.547372555 AM",
="",806,,,,,,,,,,,,,,,,328,="",="2/5/2026 6:47:51.554710520 AM",
="",807,,,,,,,,,,,,,,,,306,="",="2/5/2026 6:47:51.561330980 AM",
="",808,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:51.566625850 AM",
="",811,,,,,,,,,,,,,,,,306,="",="2/5/2026 6:47:51.588084740 AM",
="",819,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:51.613957825 AM",
="",820,,,,,,,,,,,,,,,,430,="",="2/5/2026 6:47:51.614386400 AM",
="",832,,,,,,,,,,,,,,,,373,="",="2/5/2026 6:47:51.655990405 AM",
="",835,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:51.669027035 AM",
="",846,,,,,,,,,,,,,,,,312,="",="2/5/2026 6:47:51.727309950 AM",
="",856,,,,,,,,,,,,,,,,424,="",="2/5/2026 6:47:51.749505425 AM",
="",870,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:51.782572550 AM",
="",894,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:51.867521055 AM",
="",895,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:51.867819255 AM",
="",896,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:51.867946315 AM",
="",897,,,,,,,,,,,,,,,,383,="",="2/5/2026 6:47:51.869039910 AM",
="",899,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:51.873850125 AM",
="",900,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:51.875924865 AM",
="",902,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:51.884968880 AM",
="",917,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:51.920787720 AM",
="",918,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:51.921159005 AM",
="",926,,,,,,,,,,,,,,,,408,="",="2/5/2026 6:47:51.943678470 AM",
="",927,,,,,,,,,,,,,,,,408,="",="2/5/2026 6:47:51.944351890 AM",
="",928,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:51.945156050 AM",
="",931,,,,,,,,,,,,,,,,360,="",="2/5/2026 6:47:51.976750445 AM",
="",932,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:51.978736650 AM",
="",937,,,,,,,,,,,,,,,,340,="",="2/5/2026 6:47:51.995729210 AM",
="",942,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:52.023190930 AM",
="",961,,,,,,,,,,,,,,,,373,="",="2/5/2026 6:47:52.065578780 AM",
="",962,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:52.065993165 AM",
="",969,,,,,,,,,,,,,,,,364,="",="2/5/2026 6:47:52.083709080 AM",
="",972,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:52.090739870 AM",
="",973,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:52.098013665 AM",
="",974,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:52.100880925 AM",
="",982,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:52.125589850 AM",
="",983,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:52.125959735 AM",
="",985,,,,,,,,,,,,,,,,347,="",="2/5/2026 6:47:52.143999475 AM",
="",991,,,,,,,,,,,,,,,,408,="",="2/5/2026 6:47:52.160779280 AM",
="",992,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:52.161453780 AM",
="",993,,,,,,,,,,,,,,,,408,="",="2/5/2026 6:47:52.162109345 AM",
="",994,,,,,,,,,,,,,,,,408,="",="2/5/2026 6:47:52.162765430 AM",
="",1000,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:52.180602270 AM",
="",1015,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:52.229405425 AM",
="",1016,,,,,,,,,,,,,,,,430,="",="2/5/2026 6:47:52.230205085 AM",
="",1022,,,,,,,,,,,,,,,,524,="",="2/5/2026 6:47:52.261921270 AM",
="",1026,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:52.271112285 AM",
="",1031,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:52.283046745 AM",
="",1032,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:52.283432090 AM",
="",1037,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:52.294142400 AM",
="",1038,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:52.294570795 AM",
="",1039,,,,,,,,,,,,,,,,333,="",="2/5/2026 6:47:52.295575085 AM",
="",1057,,,,,,,,,,,,,,,,227,="",="2/5/2026 6:47:52.330414945 AM",
="",1066,,,,,,,,,,,,,,,,443,="",="2/5/2026 6:47:52.380663880 AM",
="",1073,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:52.432793100 AM",
="",1074,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:52.433161465 AM",
="",1075,,,,,,,,,,,,,,,,430,="",="2/5/2026 6:47:52.433589785 AM",
="",1086,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:52.475595120 AM",
="",1092,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:52.498943810 AM",
="",1093,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:52.499372525 AM",
="",1105,,,,,,,,,,,,,,,,183,="",="2/5/2026 6:47:52.540582570 AM",
="",1106,,,,,,,,,,,,,,,,165,="",="2/5/2026 6:47:52.540790780 AM",
="",1107,,,,,,,,,,,,,,,,567,="",="2/5/2026 6:47:52.545884935 AM",
="",1111,,,,,,,,,,,,,,,,113,="",="2/5/2026 6:47:52.572524555 AM",
="",1116,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:52.577995215 AM",
="",1117,,,,,,,,,,,,,,,,416,="",="2/5/2026 6:47:52.586112825 AM",
="",1119,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:52.590647210 AM",
="",1139,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:52.637590915 AM",
="",1140,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:52.637962240 AM",
="",1141,,,,,,,,,,,,,,,,430,="",="2/5/2026 6:47:52.638390735 AM",
="",1174,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:52.735919875 AM",
="",1176,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:52.739091765 AM",
="",1177,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:52.739991500 AM",
="",1178,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:52.740362680 AM",
="",1181,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:52.749323850 AM",
="",1183,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:52.767827140 AM",
="",1189,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:52.782798520 AM",
="",1191,,,,,,,,,,,,,,,,383,="",="2/5/2026 6:47:52.790371940 AM",
="",1224,,,,,,,,,,,,,,,,383,="",="2/5/2026 6:47:52.892903985 AM",
="",1228,,,,,,,,,,,,,,,,316,="",="2/5/2026 6:47:52.908227610 AM",
="",1242,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:52.982504985 AM",
="",1243,,,,,,,,,,,,,,,,337,="",="2/5/2026 6:47:52.985150150 AM",
="",1247,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:52.987598905 AM",
="",1256,,,,,,,,,,,,,,,,364,="",="2/5/2026 6:47:53.003760225 AM",
="",1264,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:53.047580970 AM",
="",1265,,,,,,,,,,,,,,,,430,="",="2/5/2026 6:47:53.048009930 AM",
="",1272,,,,,,,,,,,,,,,,337,="",="2/5/2026 6:47:53.085235945 AM",
="",1275,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:53.089999305 AM",
="",1308,,,,,,,,,,,,,,,,373,="",="2/5/2026 6:47:53.191986265 AM",
="",1309,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:53.192400115 AM",
="",1313,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:53.204613115 AM",
="",1335,,,,,,,,,,,,,,,,373,="",="2/5/2026 6:47:53.294382570 AM",
="",1337,,,,,,,,,,,,,,,,396,="",="2/5/2026 6:47:53.294797755 AM",
="",1350,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:53.333637885 AM",
="",1367,,,,,,,,,,,,,,,,313,="",="2/5/2026 6:47:53.354394505 AM",
="",1368,,,,,,,,,,,,,,,,381,="",="2/5/2026 6:47:53.356516415 AM",
="",1378,,,,,,,,,,,,,,,,115,="",="2/5/2026 6:47:53.404931855 AM",
="",1383,,,,,,,,,,,,,,,,215,="",="2/5/2026 6:47:53.406263565 AM",
="",1387,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:53.406644650 AM",
="",1389,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:53.407028995 AM",
="",1394,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:53.408814805 AM",
="",1396,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:53.411970795 AM",
="",1397,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:53.412148150 AM",
="",1404,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:53.415197740 AM",
="",1405,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:53.415396095 AM",
="",1406,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:53.415560690 AM",
="",1407,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:53.415603945 AM",
="",1408,,,,,,,,,,,,,,,,119,="",="2/5/2026 6:47:53.415686465 AM",
="",1410,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:53.416267165 AM",
="",1412,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:53.418714750 AM",
="",1416,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:53.420054430 AM",
="",1417,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:53.420167720 AM",
="",1423,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:53.423094965 AM",
="",1443,,,,,,,,,,,,,,,,113,="",="2/5/2026 6:47:53.435865550 AM",
="",1449,,,,,,,,,,,,,,,,276,="",="2/5/2026 6:47:53.446087545 AM",
="",1452,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:53.448241045 AM",
="",1453,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:53.448430240 AM",
="",1468,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:53.457167880 AM",
="",1490,,,,,,,,,,,,,,,,414,="",="2/5/2026 6:47:53.523439860 AM",
="",1500,,,,,,,,,,,,,,,,227,="",="2/5/2026 6:47:53.554208825 AM",
="",1540,,,,,,,,,,,,,,,,567,="",="2/5/2026 6:47:53.723642075 AM",
="",1566,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:53.824525390 AM",
="",1588,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:53.866767790 AM",
="",1614,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:53.969168830 AM",
="",1661,,,,,,,,,,,,,,,,373,="",="2/5/2026 6:47:54.113585340 AM",
="",1679,,,,,,,,,,,,,,,,337,="",="2/5/2026 6:47:54.211653255 AM",
="",1713,,,,,,,,,,,,,,,,416,="",="2/5/2026 6:47:54.326929650 AM",
="",1716,,,,,,,,,,,,,,,,109,="",="2/5/2026 6:47:54.332538550 AM",
="",1763,,,,,,,,,,,,,,,,528,="",="2/5/2026 6:47:54.439092730 AM",
="",1794,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:54.476342815 AM",
="",1800,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:54.490136420 AM",
="",1807,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:54.502021390 AM",
="",1809,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:54.502345495 AM",
="",1811,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:54.502642790 AM",
="",1818,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:54.503343760 AM",
="",1820,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:54.505078535 AM",
="",1822,,,,,,,,,,,,,,,,119,="",="2/5/2026 6:47:54.505191380 AM",
="",1844,,,,,,,,,,,,,,,,381,="",="2/5/2026 6:47:54.584576435 AM",
="",1853,,,,,,,,,,,,,,,,373,="",="2/5/2026 6:47:54.625586425 AM",
="",1856,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:54.638223955 AM",
="",1858,,,,,,,,,,,,,,,,337,="",="2/5/2026 6:47:54.645713590 AM",
="",1881,,,,,,,,,,,,,,,,115,="",="2/5/2026 6:47:54.710632520 AM",
="",1929,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:54.890773080 AM",
="",1943,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:54.945426360 AM",
="",1946,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:54.971905400 AM",
="",1955,,,,,,,,,,,,,,,,420,="",="2/5/2026 6:47:54.997708640 AM",
="",1972,,,,,,,,,,,,,,,,276,="",="2/5/2026 6:47:55.084214180 AM",
="",2006,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:55.206718890 AM",
="",2008,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:55.220849900 AM",
="",2011,,,,,,,,,,,,,,,,337,="",="2/5/2026 6:47:55.237876800 AM",
="",2016,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:55.248315160 AM",
="",2017,,,,,,,,,,,,,,,,416,="",="2/5/2026 6:47:55.248553635 AM",
="",2018,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:55.256603685 AM",
="",2020,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:55.260111030 AM",
="",2028,,,,,,,,,,,,,,,,392,="",="2/5/2026 6:47:55.301639645 AM",
="",2029,,,,,,,,,,,,,,,,430,="",="2/5/2026 6:47:55.302068605 AM",
="",2040,,,,,,,,,,,,,,,,227,="",="2/5/2026 6:47:55.349452410 AM",
="",2051,,,,,,,,,,,,,,,,229,="",="2/5/2026 6:47:55.394465640 AM",
="",2077,,,,,,,,,,,,,,,,195,="",="2/5/2026 6:47:55.500131135 AM",
="",2078,,,,,,,,,,,,,,,,195,="",="2/5/2026 6:47:55.500251650 AM",
="",2079,,,,,,,,,,,,,,,,195,="",="2/5/2026 6:47:55.500374750 AM",
="",2080,,,,,,,,,,,,,,,,37,="",="2/5/2026 6:47:55.503763200 AM",
="",2095,,,,,,,,,,,,,,,,99,="",="2/5/2026 6:47:55.547940680 AM",
="",2096,,,,,,,,,,,,,,,,105,="",="2/5/2026 6:47:55.548200945 AM",
="",2101,,,,,,,,,,,,,,,,117,="",="2/5/2026 6:47:55.551868645 AM",
