Bookmark,Frame#,Data Rate (Mb/s),Duration,Freq,Channel,Antenna,Version,Bad FCS,Frame Size,Delta,Timestamp,
="",71,6.0,370 탎,2462 MHz,11,-77 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/3/2026 4:52:05.886713300 PM",
="",72,1.0,3248 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,467,="",="2/3/2026 4:52:05.887083800 PM",
="",73,1.0,1608 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,262,="",="2/3/2026 4:52:05.890332300 PM",
="",74,6.0,57 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:05.898440495 PM",
="",75,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:05.898497660 PM",
="",76,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:05.898538825 PM",
="",77,24.0,35 탎,2462 MHz,11,-88 dBm,Wi-Fi 3 (802.11g),True,99,="",="2/3/2026 4:52:05.898579995 PM",
="",78,72.2,331 탎,2462 MHz,11,-88 dBm,Wi-Fi 4 (802.11n),True,2750,="",="2/3/2026 4:52:05.898239450 PM",
="",79,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:05.898570795 PM",
="",80,6.0,57 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:05.903526715 PM",
="",84,1.0,2744 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/3/2026 4:52:05.909899060 PM",
="",87,1.0,1584 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,229,="",="2/3/2026 4:52:05.921543540 PM",
="",88,1.0,1744 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/3/2026 4:52:05.921397475 PM",
="",89,24.0,41 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:05.923141975 PM",
="",90,1.0,2152 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,330,="",="2/3/2026 4:52:05.933652510 PM",
="",91,11.0,436 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,421,="",="2/3/2026 4:52:05.935805010 PM",
="",92,6.0,57 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:05.946990805 PM",
="",93,6.0,518 탎,2462 MHz,11,-88 dBm,Wi-Fi 3 (802.11g),True,451,="",="2/3/2026 4:52:05.946539955 PM",
="",94,6.0,421 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,378,="",="2/3/2026 4:52:05.954113990 PM",
="",95,1.0,1624 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,264,="",="2/3/2026 4:52:05.954535155 PM",
="",96,24.0,41 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:05.956159655 PM",
="",97,11.0,439 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,424,="",="2/3/2026 4:52:05.956200820 PM",
="",98,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:05.956639865 PM",
="",99,11.0,419 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,397,="",="2/3/2026 4:52:05.954231995 PM",
="",101,6.0,57 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:05.964695405 PM",
="",102,24.0,41 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:05.964752570 PM",
="",103,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:05.964793735 PM",
="",104,6.0,367 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,338,="",="2/3/2026 4:52:05.964834905 PM",
="",107,6.0,402 탎,2462 MHz,11,-77 dBm,Wi-Fi 3 (802.11g),False,364,="",="2/3/2026 4:52:05.967294675 PM",
="",108,6.0,57 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:05.975303865 PM",
="",109,1.0,3936 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/3/2026 4:52:05.971435695 PM",
="",110,6.0,57 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:05.975372195 PM",
="",111,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:05.975429360 PM",
="",112,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:05.975470525 PM",
="",113,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:05.975511695 PM",
="",114,6.0,361 탎,2462 MHz,11,-77 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/3/2026 4:52:05.975590245 PM",
="",115,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:05.996547235 PM",
="",116,6.0,49 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/3/2026 4:52:05.996588400 PM",
="",117,1.0,3768 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,532,="",="2/3/2026 4:52:05.996637565 PM",
="",118,1.0,3768 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,532,="",="2/3/2026 4:52:06.000406065 PM",
="",119,1.0,864 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,169,="",="2/3/2026 4:52:06.005043605 PM",
="",123,1.0,2296 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,348,="",="2/3/2026 4:52:06.015131020 PM",
="",124,1.0,2432 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,365,="",="2/3/2026 4:52:06.020082255 PM",
="",125,6.0,57 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.034493555 PM",
="",126,6.0,338 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,316,="",="2/3/2026 4:52:06.041759465 PM",
="",127,6.0,57 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.042097965 PM",
="",128,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.042155130 PM",
="",129,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.042196295 PM",
="",130,6.0,57 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.043286405 PM",
="",131,6.0,57 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.050882555 PM",
="",132,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.050939720 PM",
="",133,24.0,41 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.050980885 PM",
="",134,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.051022055 PM",
="",135,6.0,57 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.051063220 PM",
="",136,24.0,41 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.051120390 PM",
="",137,24.0,41 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.053413150 PM",
="",138,24.0,41 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.053454315 PM",
="",139,1.0,640 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,141,="",="2/3/2026 4:52:06.053495480 PM",
="",140,11.0,419 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,397,="",="2/3/2026 4:52:06.061496855 PM",
="",141,6.0,426 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,382,="",="2/3/2026 4:52:06.061916260 PM",
="",142,6.0,426 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,382,="",="2/3/2026 4:52:06.062342760 PM",
="",143,6.0,402 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,364,="",="2/3/2026 4:52:06.066023215 PM",
="",144,24.0,41 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.074562105 PM",
="",145,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.074603270 PM",
="",146,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.074644435 PM",
="",147,6.0,402 탎,2462 MHz,11,-77 dBm,Wi-Fi 3 (802.11g),False,364,="",="2/3/2026 4:52:06.074685605 PM",
="",148,6.0,57 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.075088105 PM",
="",149,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.075145270 PM",
="",150,6.0,361 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/3/2026 4:52:06.075186440 PM",
="",151,6.0,57 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.084752840 PM",
="",152,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.084810005 PM",
="",153,24.0,41 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.084851170 PM",
="",154,6.0,370 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/3/2026 4:52:06.085633705 PM",
="",155,6.0,57 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.097416010 PM",
="",156,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.097473175 PM",
="",157,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.097514340 PM",
="",158,72.2,268 탎,2462 MHz,11,-88 dBm,Wi-Fi 4 (802.11n),True,2184,="",="2/3/2026 4:52:06.097797075 PM",
="",159,6.0,57 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.098141545 PM",
="",164,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.108537955 PM",
="",165,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.108579120 PM",
="",166,6.0,57 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.108620285 PM",
="",168,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.108677455 PM",
="",170,1.0,1984 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,309,="",="2/3/2026 4:52:06.113330605 PM",
="",171,1.0,2744 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/3/2026 4:52:06.115315105 PM",
="",172,1.0,2296 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,348,="",="2/3/2026 4:52:06.118059605 PM",
="",173,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.125830405 PM",
="",174,1.0,1744 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,229,="",="2/3/2026 4:52:06.125871570 PM",
="",175,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.138271965 PM",
="",176,6.0,57 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.139588900 PM",
="",177,1.0,2976 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,433,="",="2/3/2026 4:52:06.142087210 PM",
="",178,6.0,57 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.148762640 PM",
="",179,6.0,57 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.154420110 PM",
="",180,24.0,41 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.154477275 PM",
="",181,6.0,337 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/3/2026 4:52:06.162662010 PM",
="",182,6.0,426 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,382,="",="2/3/2026 4:52:06.162999175 PM",
="",183,6.0,434 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),True,388,="",="2/3/2026 4:52:06.163425675 PM",
="",184,6.0,402 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,364,="",="2/3/2026 4:52:06.171654555 PM",
="",185,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.172057055 PM",
="",186,6.0,361 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/3/2026 4:52:06.172098220 PM",
="",187,6.0,361 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/3/2026 4:52:06.179880045 PM",
="",188,6.0,57 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.180241210 PM",
="",189,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/3/2026 4:52:06.180298375 PM",
="",190,24.0,41 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.180339545 PM",
="",191,24.0,41 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.180380710 PM",
="",192,6.0,370 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/3/2026 4:52:06.180421880 PM",
="",193,6.0,361 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/3/2026 4:52:06.181004745 PM",
="",194,24.0,41 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.181365910 PM",
="",195,6.0,57 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.188049365 PM",
="",196,6.0,370 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/3/2026 4:52:06.188106530 PM",
="",197,1.0,2696 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,398,="",="2/3/2026 4:52:06.188477030 PM",
="",198,1.0,1608 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,262,="",="2/3/2026 4:52:06.195121880 PM",
="",199,6.0,57 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.196730380 PM",
="",200,2.0,612 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,190,="",="2/3/2026 4:52:06.196787545 PM",
="",201,24.0,41 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/3/2026 4:52:06.197400045 PM",
="",202,1.0,3272 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,470,="",="2/3/2026 4:52:06.197441210 PM",
="",203,1.0,3272 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,470,="",="2/3/2026 4:52:06.200713710 PM",
="",207,2.0,612 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,190,="",="2/3/2026 4:52:06.209823985 PM",
="",208,1.0,3272 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,470,="",="2/3/2026 4:52:06.210436485 PM",
="",209,1.0,3272 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,470,="",="2/3/2026 4:52:06.213708985 PM",
="",213,1.0,2432 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,365,="",="2/3/2026 4:52:06.226254900 PM",
="",214,1.0,304 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/3/2026 4:52:06.243241585 PM",
="",215,6.0,57 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/3/2026 4:52:06.243546085 PM",
="",216,6.0,338 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,316,="",="2/3/2026 4:52:06.243603250 PM",
="",220,6.0,673 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),True,567,="",="2/3/2026 4:52:06.251424450 PM",
="",221,1.0,1624 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,264,="",="2/3/2026 4:52:06.261256960 PM",
="",222,11.0,439 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,424,="",="2/3/2026 4:52:06.262881460 PM",
="",223,11.0,419 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,397,="",="2/3/2026 4:52:06.263320505 PM",
="",224,6.0,426 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,382,="",="2/3/2026 4:52:06.263739910 PM",
="",225,6.0,402 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,364,="",="2/3/2026 4:52:06.265303075 PM",
="",226,6.0,357 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),True,229,="",="2/3/2026 4:52:06.272074945 PM",
="",227,6.0,198 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,211,="",="2/3/2026 4:52:06.272432110 PM",
="",228,6.0,402 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,364,="",="2/3/2026 4:52:06.272630610 PM",
="",229,6.0,673 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,567,="",="2/3/2026 4:52:06.273033110 PM",
