Bookmark,Frame#,Data Rate (Mb/s),Duration,Freq,Channel,Antenna,Version,Bad FCS,Frame Size,Delta,Timestamp,
="",98,1.0,416 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,113,="",="2/4/2026 4:55:05.157154010 PM",
="",99,1.0,2744 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/4/2026 4:55:05.157598925 PM",
="",100,1.0,2392 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,360,="",="2/4/2026 4:55:05.160534310 PM",
="",101,11.0,441 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,427,="",="2/4/2026 4:55:05.169946005 PM",
="",102,11.0,439 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,424,="",="2/4/2026 4:55:05.170702865 PM",
="",103,11.0,419 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,397,="",="2/4/2026 4:55:05.171516630 PM",
="",104,1.0,304 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 4:55:05.173695475 PM",
="",105,1.0,2432 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,365,="",="2/4/2026 4:55:05.174285680 PM",
="",106,6.0,370 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),True,340,="",="2/4/2026 4:55:05.187352495 PM",
="",107,1.0,3056 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,443,="",="2/4/2026 4:55:05.188652040 PM",
="",108,1.0,2296 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,348,="",="2/4/2026 4:55:05.192301440 PM",
="",112,1.0,2024 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,314,="",="2/4/2026 4:55:05.208228615 PM",
="",113,6.0,361 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/4/2026 4:55:05.210299605 PM",
="",117,6.0,137 탎,2462 MHz,11,-88 dBm,Wi-Fi 3 (802.11g),False,165,="",="2/4/2026 4:55:05.245005130 PM",
="",118,1.0,1112 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,200,="",="2/4/2026 4:55:05.255358615 PM",
="",119,1.0,416 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,113,="",="2/4/2026 4:55:05.259553950 PM",
="",120,1.0,2744 탎,2462 MHz,11,-73 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/4/2026 4:55:05.259999265 PM",
="",121,11.0,441 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,427,="",="2/4/2026 4:55:05.272314650 PM",
="",122,11.0,439 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,424,="",="2/4/2026 4:55:05.273136020 PM",
="",123,11.0,419 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,397,="",="2/4/2026 4:55:05.273917650 PM",
="",124,1.0,2432 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,365,="",="2/4/2026 4:55:05.276691755 PM",
="",128,6.0,374 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,343,="",="2/4/2026 4:55:05.287434715 PM",
="",129,6.0,370 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/4/2026 4:55:05.289782330 PM",
="",130,1.0,3056 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,443,="",="2/4/2026 4:55:05.291052300 PM",
="",131,1.0,2296 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,348,="",="2/4/2026 4:55:05.294460635 PM",
="",135,1.0,2248 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/4/2026 4:55:05.302218670 PM",
="",136,1.0,2024 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,314,="",="2/4/2026 4:55:05.310629915 PM",
="",137,6.0,361 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/4/2026 4:55:05.318508225 PM",
="",138,6.0,370 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/4/2026 4:55:05.319146245 PM",
="",139,1.0,1984 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,309,="",="2/4/2026 4:55:05.336230415 PM",
="",140,1.0,2416 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,229,="",="2/4/2026 4:55:05.353364745 PM",
="",141,6.5,78 탎,2462 MHz,11,-83 dBm,Wi-Fi 4 (802.11n),False,123,="",="2/4/2026 4:55:05.360659630 PM",
="",142,1.0,2744 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/4/2026 4:55:05.365100155 PM",
="",143,1.0,2464 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,369,="",="2/4/2026 4:55:05.369560055 PM",
="",144,1.0,2096 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 4:55:05.375316450 PM",
="",145,1.0,2096 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),True,323,="",="2/4/2026 4:55:05.377413840 PM",
="",146,6.0,370 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/4/2026 4:55:05.385178305 PM",
="",147,1.0,2032 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,315,="",="2/4/2026 4:55:05.387467795 PM",
="",148,6.0,374 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,343,="",="2/4/2026 4:55:05.389674260 PM",
="",149,6.0,370 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/4/2026 4:55:05.392188375 PM",
="",150,1.0,3056 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,443,="",="2/4/2026 4:55:05.393452385 PM",
="",151,1.0,2296 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,348,="",="2/4/2026 4:55:05.397102105 PM",
="",152,6.0,371 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,341,="",="2/4/2026 4:55:05.403298060 PM",
="",153,1.0,2248 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/4/2026 4:55:05.404629610 PM",
="",157,1.0,2696 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,398,="",="2/4/2026 4:55:05.416488270 PM",
="",161,6.0,370 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/4/2026 4:55:05.421540810 PM",
="",162,6.0,49 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),True,99,="",="2/4/2026 4:55:05.434708000 PM",
="",163,24.0,35 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/4/2026 4:55:05.435199355 PM",
="",164,6.0,49 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/4/2026 4:55:05.435311840 PM",
="",165,1.0,2744 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/4/2026 4:55:05.464900760 PM",
="",166,1.0,2392 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,360,="",="2/4/2026 4:55:05.468129160 PM",
="",167,1.0,2096 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 4:55:05.472772080 PM",
="",168,11.0,441 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,427,="",="2/4/2026 4:55:05.477152130 PM",
="",169,11.0,439 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,424,="",="2/4/2026 4:55:05.477889015 PM",
="",170,11.0,419 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,397,="",="2/4/2026 4:55:05.478651445 PM",
="",171,1.0,4136 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/4/2026 4:55:05.479071305 PM",
="",172,1.0,2096 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 4:55:05.485348275 PM",
="",173,1.0,2096 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 4:55:05.487808255 PM",
="",174,1.0,2032 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),False,315,="",="2/4/2026 4:55:05.489904755 PM",
="",175,6.0,374 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,343,="",="2/4/2026 4:55:05.492075545 PM",
="",176,1.0,2296 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,348,="",="2/4/2026 4:55:05.500095165 PM",
="",177,6.0,337 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/4/2026 4:55:05.505292390 PM",
="",178,6.0,371 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,341,="",="2/4/2026 4:55:05.505677025 PM",
="",179,6.0,153 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,177,="",="2/4/2026 4:55:05.506148835 PM",
="",180,6.0,214 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,223,="",="2/4/2026 4:55:05.506484510 PM",
="",181,6.0,241 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,229,="",="2/4/2026 4:55:05.506759440 PM",
="",182,1.0,2248 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/4/2026 4:55:05.507057230 PM",
="",186,6.0,361 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/4/2026 4:55:05.518506135 PM",
="",187,1.0,2696 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,398,="",="2/4/2026 4:55:05.518867300 PM",
="",188,6.0,370 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/4/2026 4:55:05.523943990 PM",
="",192,1.0,1984 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,309,="",="2/4/2026 4:55:05.541032000 PM",
="",196,1.0,2744 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/4/2026 4:55:05.567213090 PM",
="",197,1.0,848 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,167,="",="2/4/2026 4:55:05.569978490 PM",
="",198,1.0,2456 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,368,="",="2/4/2026 4:55:05.571900720 PM",
="",199,1.0,2464 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,369,="",="2/4/2026 4:55:05.574361540 PM",
="",200,1.0,2432 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,365,="",="2/4/2026 4:55:05.576863935 PM",
="",201,11.0,441 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,427,="",="2/4/2026 4:55:05.579520555 PM",
="",202,11.0,439 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/4/2026 4:55:05.580320230 PM",
="",203,11.0,419 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,397,="",="2/4/2026 4:55:05.581078660 PM",
="",204,1.0,2432 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,365,="",="2/4/2026 4:55:05.583896940 PM",
="",205,1.0,2096 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 4:55:05.586960865 PM",
="",206,1.0,2096 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 4:55:05.590039180 PM",
="",207,1.0,2032 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,315,="",="2/4/2026 4:55:05.592270240 PM",
="",208,6.0,374 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,343,="",="2/4/2026 4:55:05.594482800 PM",
="",209,1.0,2248 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/4/2026 4:55:05.597106340 PM",
="",210,1.0,2296 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,348,="",="2/4/2026 4:55:05.601684060 PM",
="",211,1.0,2104 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,324,="",="2/4/2026 4:55:05.605294325 PM",
="",212,6.0,337 탎,2462 MHz,11,-88 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/4/2026 4:55:05.607713405 PM",
="",213,6.0,373 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,342,="",="2/4/2026 4:55:05.608067610 PM",
="",214,1.0,2248 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/4/2026 4:55:05.609464390 PM",
="",215,6.0,49 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/4/2026 4:55:05.612157450 PM",
="",219,6.0,361 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/4/2026 4:55:05.619318835 PM",
="",220,1.0,2696 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,398,="",="2/4/2026 4:55:05.620944155 PM",
="",221,6.0,370 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/4/2026 4:55:05.626341670 PM",
="",222,6.0,49 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/4/2026 4:55:05.627336590 PM",
="",224,6.0,49 탎,2462 MHz,11,-88 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/4/2026 4:55:05.636222320 PM",
="",225,1.0,304 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,99,="",="2/4/2026 4:55:05.659834545 PM",
="",226,11.0,518 탎,2462 MHz,11,-91 dBm,Wi-Fi 1 (802.11b),True,533,="",="2/4/2026 4:55:05.669020225 PM",
="",227,1.0,2744 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/4/2026 4:55:05.669602895 PM",
="",228,1.0,2096 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 4:55:05.674796625 PM",
="",229,6.0,434 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),True,388,="",="2/4/2026 4:55:05.689226095 PM",
="",233,1.0,3056 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,443,="",="2/4/2026 4:55:05.700653130 PM",
="",234,6.0,426 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,382,="",="2/4/2026 4:55:05.704174130 PM",
="",235,1.0,2104 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,324,="",="2/4/2026 4:55:05.707894740 PM",
="",236,1.0,2248 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/4/2026 4:55:05.712272375 PM",
="",237,6.0,370 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/4/2026 4:55:05.718108385 PM",
="",241,1.0,2696 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,398,="",="2/4/2026 4:55:05.723342120 PM",
="",242,6.0,370 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/4/2026 4:55:05.728742395 PM",
="",243,1.0,2744 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/4/2026 4:55:05.772003555 PM",
="",244,1.0,2392 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,360,="",="2/4/2026 4:55:05.774936460 PM",
="",245,1.0,2096 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 4:55:05.777356225 PM",
="",246,1.0,2096 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 4:55:05.779978320 PM",
="",247,11.0,439 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,424,="",="2/4/2026 4:55:05.785080560 PM",
="",248,1.0,2432 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,365,="",="2/4/2026 4:55:05.788668030 PM",
="",249,1.0,2360 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,229,="",="2/4/2026 4:55:05.791182835 PM",
="",250,6.0,370 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/4/2026 4:55:05.793597415 PM",
="",251,1.0,2096 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 4:55:05.795721340 PM",
="",252,6.0,374 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,343,="",="2/4/2026 4:55:05.799276865 PM",
="",253,1.0,2248 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,342,="",="2/4/2026 4:55:05.801847070 PM",
="",254,1.0,2232 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,340,="",="2/4/2026 4:55:05.805990140 PM",
="",255,1.0,2104 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,324,="",="2/4/2026 4:55:05.810113645 PM",
="",259,6.0,361 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/4/2026 4:55:05.824697300 PM",
="",260,1.0,2696 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,398,="",="2/4/2026 4:55:05.825768260 PM",
="",267,1.0,304 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 4:55:05.833362235 PM",
="",268,6.0,370 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,340,="",="2/4/2026 4:55:05.835313420 PM",
="",269,1.0,1608 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),False,262,="",="2/4/2026 4:55:05.859448485 PM",
="",270,1.0,1576 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,258,="",="2/4/2026 4:55:05.873282895 PM",
