Bookmark,Frame#,Data Rate (Mb/s),Duration,Freq,Channel,Antenna,Version,Bad FCS,Frame Size,Delta,Timestamp,
="",103,11.0,436 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/5/2026 4:51:38.871659445 PM",
="",104,11.0,434 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,418,="",="2/5/2026 4:51:38.872178035 PM",
="",105,1.0,2304 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,349,="",="2/5/2026 4:51:38.873627825 PM",
="",106,1.0,3264 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,469,="",="2/5/2026 4:51:38.882890730 PM",
="",107,1.0,3264 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,469,="",="2/5/2026 4:51:38.886267285 PM",
="",108,11.0,439 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,424,="",="2/5/2026 4:51:38.898693485 PM",
="",112,1.0,2088 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,322,="",="2/5/2026 4:51:38.909157475 PM",
="",113,1.0,2744 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/5/2026 4:51:38.913174675 PM",
="",114,1.0,2024 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,314,="",="2/5/2026 4:51:38.925732295 PM",
="",115,6.0,418 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,376,="",="2/5/2026 4:51:38.928617420 PM",
="",122,1.0,416 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),True,113,="",="2/5/2026 4:51:38.951944550 PM",
="",123,1.0,2248 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/5/2026 4:51:38.952361050 PM",
="",124,1.0,3936 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,229,="",="2/5/2026 4:51:38.954609550 PM",
="",125,1.0,2104 탎,2462 MHz,11,-72 dBm,Wi-Fi 1 (802.11b),False,324,="",="2/5/2026 4:51:38.961049735 PM",
="",126,1.0,2248 탎,2462 MHz,11,-71 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/5/2026 4:51:38.963154235 PM",
="",127,6.0,374 탎,2462 MHz,11,-88 dBm,Wi-Fi 3 (802.11g),True,343,="",="2/5/2026 4:51:38.973345270 PM",
="",128,1.0,1936 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,303,="",="2/5/2026 4:51:38.973719770 PM",
="",129,11.0,431 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,413,="",="2/5/2026 4:51:38.982505065 PM",
="",130,11.0,421 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,400,="",="2/5/2026 4:51:38.982936110 PM",
="",131,6.0,414 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,373,="",="2/5/2026 4:51:38.991674975 PM",
="",132,6.0,426 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,382,="",="2/5/2026 4:51:38.992089475 PM",
="",133,6.0,369 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,339,="",="2/5/2026 4:51:38.992515975 PM",
="",134,1.0,2448 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),True,367,="",="2/5/2026 4:51:38.994091165 PM",
="",135,1.0,2456 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,368,="",="2/5/2026 4:51:38.996584385 PM",
="",136,1.0,2464 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,369,="",="2/5/2026 4:51:38.999050205 PM",
="",140,1.0,2096 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 4:51:39.007404075 PM",
="",141,1.0,1152 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,205,="",="2/5/2026 4:51:39.009500575 PM",
="",142,1.0,2744 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/5/2026 4:51:39.012650410 PM",
="",143,1.0,2024 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,314,="",="2/5/2026 4:51:39.025687905 PM",
="",144,1.0,1152 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,205,="",="2/5/2026 4:51:39.034554870 PM",
="",145,6.0,418 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,376,="",="2/5/2026 4:51:39.035707370 PM",
="",146,1.0,304 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/5/2026 4:51:39.036125870 PM",
="",147,6.0,421 탎,2462 MHz,11,-88 dBm,Wi-Fi 3 (802.11g),True,378,="",="2/5/2026 4:51:39.043385330 PM",
="",148,6.0,337 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/5/2026 4:51:39.050331775 PM",
="",149,6.0,337 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/5/2026 4:51:39.050705420 PM",
="",150,6.0,337 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/5/2026 4:51:39.051061275 PM",
="",151,6.0,371 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,341,="",="2/5/2026 4:51:39.051418935 PM",
="",152,6.0,334 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,229,="",="2/5/2026 4:51:39.051908345 PM",
="",153,1.0,2248 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/5/2026 4:51:39.052337585 PM",
="",154,1.0,2232 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,340,="",="2/5/2026 4:51:39.056433930 PM",
="",155,1.0,2104 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,324,="",="2/5/2026 4:51:39.060586180 PM",
="",159,1.0,2248 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/5/2026 4:51:39.064686695 PM",
="",160,1.0,1152 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,205,="",="2/5/2026 4:51:39.068040210 PM",
="",161,1.0,3240 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,466,="",="2/5/2026 4:51:39.073063495 PM",
="",164,6.0,518 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,451,="",="2/5/2026 4:51:39.077399675 PM",
="",166,6.0,518 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,451,="",="2/5/2026 4:51:39.078007610 PM",
="",167,6.0,518 탎,2462 MHz,11,-70 dBm,Wi-Fi 3 (802.11g),False,451,="",="2/5/2026 4:51:39.078605890 PM",
="",168,6.0,518 탎,2462 MHz,11,-70 dBm,Wi-Fi 3 (802.11g),False,451,="",="2/5/2026 4:51:39.079195650 PM",
="",169,1.0,3240 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,466,="",="2/5/2026 4:51:39.079823630 PM",
="",170,6.0,518 탎,2462 MHz,11,-68 dBm,Wi-Fi 3 (802.11g),False,451,="",="2/5/2026 4:51:39.084609550 PM",
="",171,1.0,3240 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,466,="",="2/5/2026 4:51:39.088506585 PM",
="",172,6.0,518 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,451,="",="2/5/2026 4:51:39.092108705 PM",
="",173,6.0,518 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,451,="",="2/5/2026 4:51:39.092743375 PM",
="",174,6.0,414 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,373,="",="2/5/2026 4:51:39.093352130 PM",
="",175,6.0,518 탎,2462 MHz,11,-70 dBm,Wi-Fi 3 (802.11g),False,451,="",="2/5/2026 4:51:39.093801290 PM",
="",176,1.0,3240 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,466,="",="2/5/2026 4:51:39.094454150 PM",
="",180,11.0,441 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),True,427,="",="2/5/2026 4:51:39.101231055 PM",
="",181,1.0,3240 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),True,466,="",="2/5/2026 4:51:39.105355500 PM",
="",185,1.0,3240 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,466,="",="2/5/2026 4:51:39.115636995 PM",
="",186,1.0,3240 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,466,="",="2/5/2026 4:51:39.119251440 PM",
="",187,1.0,2024 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,314,="",="2/5/2026 4:51:39.128091775 PM",
="",188,6.0,418 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,376,="",="2/5/2026 4:51:39.133297725 PM",
="",189,6.0,421 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),True,378,="",="2/5/2026 4:51:39.144280890 PM",
="",190,6.0,361 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/5/2026 4:51:39.145955030 PM",
="",191,6.0,337 탎,2462 MHz,11,-70 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/5/2026 4:51:39.152724470 PM",
="",192,6.0,337 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/5/2026 4:51:39.153083180 PM",
="",193,6.0,337 탎,2462 MHz,11,-70 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/5/2026 4:51:39.153447770 PM",
="",194,1.0,2248 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/5/2026 4:51:39.154710425 PM",
="",195,1.0,2232 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,340,="",="2/5/2026 4:51:39.158846240 PM",
="",196,1.0,2104 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,324,="",="2/5/2026 4:51:39.162940460 PM",
="",197,1.0,2248 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/5/2026 4:51:39.167052360 PM",
="",198,1.0,1936 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,303,="",="2/5/2026 4:51:39.175153650 PM",
="",199,11.0,436 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,421,="",="2/5/2026 4:51:39.181770585 PM",
="",200,11.0,431 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,413,="",="2/5/2026 4:51:39.182615510 PM",
="",201,11.0,421 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,400,="",="2/5/2026 4:51:39.183398955 PM",
="",205,6.0,414 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,373,="",="2/5/2026 4:51:39.193877140 PM",
="",206,6.0,426 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,382,="",="2/5/2026 4:51:39.195481495 PM",
="",207,6.0,369 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,339,="",="2/5/2026 4:51:39.196249870 PM",
="",211,11.0,441 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),True,427,="",="2/5/2026 4:51:39.203631830 PM",
="",212,11.0,419 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),True,397,="",="2/5/2026 4:51:39.205177840 PM",
="",213,1.0,2392 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,360,="",="2/5/2026 4:51:39.207496145 PM",
="",214,1.0,1328 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,227,="",="2/5/2026 4:51:39.210015465 PM",
="",218,1.0,1488 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,229,="",="2/5/2026 4:51:39.213570795 PM",
="",219,1.0,2096 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 4:51:39.215112945 PM",
="",220,1.0,848 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,167,="",="2/5/2026 4:51:39.220217015 PM",
="",221,6.0,418 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,376,="",="2/5/2026 4:51:39.235717675 PM",
="",222,6.0,361 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,333,="",="2/5/2026 4:51:39.248354725 PM",
="",223,6.0,421 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,378,="",="2/5/2026 4:51:39.251516525 PM",
="",224,24.0,35 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),True,99,="",="2/5/2026 4:51:39.253131635 PM",
="",225,6.0,337 탎,2462 MHz,11,-68 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/5/2026 4:51:39.255123100 PM",
="",226,6.0,337 탎,2462 MHz,11,-68 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/5/2026 4:51:39.255503810 PM",
="",227,6.0,337 탎,2462 MHz,11,-68 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/5/2026 4:51:39.255877760 PM",
="",228,6.0,371 탎,2462 MHz,11,-68 dBm,Wi-Fi 3 (802.11g),False,341,="",="2/5/2026 4:51:39.256246955 PM",
="",229,1.0,2232 탎,2462 MHz,11,-73 dBm,Wi-Fi 1 (802.11b),False,340,="",="2/5/2026 4:51:39.261231215 PM",
="",230,1.0,2104 탎,2462 MHz,11,-74 dBm,Wi-Fi 1 (802.11b),False,324,="",="2/5/2026 4:51:39.265338370 PM",
="",231,1.0,2248 탎,2462 MHz,11,-74 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/5/2026 4:51:39.269461270 PM",
="",232,1.0,1936 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,303,="",="2/5/2026 4:51:39.277603615 PM",
="",233,11.0,436 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,421,="",="2/5/2026 4:51:39.284171360 PM",
="",234,11.0,431 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,413,="",="2/5/2026 4:51:39.285010485 PM",
="",235,11.0,421 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,400,="",="2/5/2026 4:51:39.285763355 PM",
="",236,6.0,414 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,373,="",="2/5/2026 4:51:39.296279130 PM",
="",237,26.0,53 탎,2462 MHz,11,-85 dBm,Wi-Fi 5 (802.11ac),True,125,="",="2/5/2026 4:51:39.297885665 PM",
="",238,6.0,369 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,339,="",="2/5/2026 4:51:39.298628445 PM",
="",239,1.0,2448 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,367,="",="2/5/2026 4:51:39.301325560 PM",
="",240,1.0,2456 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,368,="",="2/5/2026 4:51:39.303786405 PM",
="",241,11.0,439 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,424,="",="2/5/2026 4:51:39.306806280 PM",
="",242,1.0,416 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,113,="",="2/5/2026 4:51:39.309717570 PM",
="",249,1.0,2096 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/5/2026 4:51:39.316044935 PM",
="",250,1.0,2744 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/5/2026 4:51:39.319851685 PM",
="",251,1.0,1152 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,205,="",="2/5/2026 4:51:39.331944990 PM",
="",252,1.0,2024 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,314,="",="2/5/2026 4:51:39.333127270 PM",
="",253,1.0,1984 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,309,="",="2/5/2026 4:51:39.335184030 PM",
="",254,6.0,418 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,376,="",="2/5/2026 4:51:39.340262270 PM",
="",255,1.0,3264 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,469,="",="2/5/2026 4:51:39.340758715 PM",
="",256,11.0,436 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,421,="",="2/5/2026 4:51:39.346271300 PM",
="",258,1.0,1976 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,308,="",="2/5/2026 4:51:39.347040450 PM",
="",260,11.0,436 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,421,="",="2/5/2026 4:51:39.349575730 PM",
="",261,11.0,434 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,418,="",="2/5/2026 4:51:39.350163590 PM",
="",264,11.0,434 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,418,="",="2/5/2026 4:51:39.351321790 PM",
="",266,1.0,3240 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,466,="",="2/5/2026 4:51:39.352481435 PM",
="",267,1.0,3240 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,466,="",="2/5/2026 4:51:39.356119775 PM",
="",268,6.0,337 탎,2462 MHz,11,-66 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/5/2026 4:51:39.360445170 PM",
="",269,1.0,3240 탎,2462 MHz,11,-74 dBm,Wi-Fi 1 (802.11b),False,466,="",="2/5/2026 4:51:39.361703070 PM",
="",270,1.0,2104 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,324,="",="2/5/2026 4:51:39.370968080 PM",
="",271,1.0,2248 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/5/2026 4:51:39.373118185 PM",
="",272,1.0,1936 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,303,="",="2/5/2026 4:51:39.379949775 PM",
