Bookmark,Frame#,Data Rate (Mb/s),Duration,Freq,Channel,Antenna,Version,Bad FCS,Frame Size,Delta,Timestamp,
="",33,24.0,40 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,115,="",="2/6/2026 6:48:14.605801945 AM",
="",34,1.0,2008 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/6/2026 6:48:14.609585680 AM",
="",35,6.0,434 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 6:48:14.615520175 AM",
="",36,1.0,2288 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,347,="",="2/6/2026 6:48:14.615973795 AM",
="",37,6.0,342 탎,2462 MHz,11,-74 dBm,Wi-Fi 3 (802.11g),False,319,="",="2/6/2026 6:48:14.618291640 AM",
="",38,6.0,434 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 6:48:14.618655650 AM",
="",39,6.0,477 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,420,="",="2/6/2026 6:48:14.619127245 AM",
="",40,24.0,35 탎,2462 MHz,11,-74 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/6/2026 6:48:14.619902555 AM",
="",41,1.0,304 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.620534295 AM",
="",42,11.0,401 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,373,="",="2/6/2026 6:48:14.624488600 AM",
="",43,11.0,418 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,396,="",="2/6/2026 6:48:14.624902450 AM",
="",44,1.0,304 탎,2462 MHz,11,-73 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.625565915 AM",
="",45,104.0,51 탎,2462 MHz,11,-73 dBm,Wi-Fi 4 (802.11n),True,229,="",="2/6/2026 6:48:14.625891965 AM",
="",46,24.0,35 탎,2462 MHz,11,-74 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/6/2026 6:48:14.627912295 AM",
="",47,24.0,35 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/6/2026 6:48:14.628376170 AM",
="",48,24.0,35 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/6/2026 6:48:14.628696240 AM",
="",49,24.0,41 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/6/2026 6:48:14.628829340 AM",
="",50,6.0,425 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/6/2026 6:48:14.631166020 AM",
="",51,24.0,35 탎,2462 MHz,11,-74 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/6/2026 6:48:14.637284555 AM",
="",52,24.0,35 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/6/2026 6:48:14.637526460 AM",
="",53,24.0,41 탎,2462 MHz,11,-74 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/6/2026 6:48:14.637656200 AM",
="",54,6.0,434 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 6:48:14.641123180 AM",
="",55,6.0,477 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,420,="",="2/6/2026 6:48:14.642498260 AM",
="",56,6.0,338 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,316,="",="2/6/2026 6:48:14.643895685 AM",
="",57,11.0,358 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 6:48:14.645431755 AM",
="",58,11.0,415 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/6/2026 6:48:14.645805255 AM",
="",59,11.0,439 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,425,="",="2/6/2026 6:48:14.646233890 AM",
="",61,1.0,2008 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/6/2026 6:48:14.650641685 AM",
="",64,1.0,2136 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,328,="",="2/6/2026 6:48:14.655330375 AM",
="",65,1.0,2016 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,313,="",="2/6/2026 6:48:14.658570035 AM",
="",66,1.0,2208 탎,2462 MHz,11,-73 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/6/2026 6:48:14.660780460 AM",
="",67,11.0,443 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,430,="",="2/6/2026 6:48:14.665067700 AM",
="",71,11.0,436 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,421,="",="2/6/2026 6:48:14.673976030 AM",
="",72,1.0,2208 탎,2462 MHz,11,-62 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/6/2026 6:48:14.674412890 AM",
="",73,11.0,300 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 6:48:14.681222770 AM",
="",74,11.0,381 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 6:48:14.681152930 AM",
="",75,11.0,384 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 6:48:14.681534520 AM",
="",76,1.0,2016 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/6/2026 6:48:14.681919020 AM",
="",77,11.0,415 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/6/2026 6:48:14.683935520 AM",
="",78,11.0,431 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,414,="",="2/6/2026 6:48:14.681170380 AM",
="",79,11.0,300 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 6:48:14.681602150 AM",
="",80,11.0,300 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 6:48:14.681902285 AM",
="",81,1.0,2424 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/6/2026 6:48:14.689050180 AM",
="",82,1.0,2096 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 6:48:14.691474680 AM",
="",83,1.0,2096 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 6:48:14.693571180 AM",
="",84,6.0,338 탎,2462 MHz,11,-76 dBm,Wi-Fi 3 (802.11g),False,316,="",="2/6/2026 6:48:14.697554695 AM",
="",85,1.0,3016 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),False,438,="",="2/6/2026 6:48:14.697893195 AM",
="",86,1.0,2016 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/6/2026 6:48:14.705745380 AM",
="",87,11.0,396 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),True,366,="",="2/6/2026 6:48:14.707761880 AM",
="",88,1.0,2008 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/6/2026 6:48:14.715501645 AM",
="",89,6.0,342 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,319,="",="2/6/2026 6:48:14.720694925 AM",
="",90,1.0,2008 탎,2462 MHz,11,-61 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/6/2026 6:48:14.726261535 AM",
="",91,1.0,2016 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/6/2026 6:48:14.728270035 AM",
="",92,11.0,401 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,373,="",="2/6/2026 6:48:14.730286535 AM",
="",93,11.0,418 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,396,="",="2/6/2026 6:48:14.727899805 AM",
="",94,6.0,425 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/6/2026 6:48:14.737768885 AM",
="",95,6.0,434 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 6:48:14.746376605 AM",
="",96,6.0,477 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,420,="",="2/6/2026 6:48:14.746811105 AM",
="",97,6.0,338 탎,2462 MHz,11,-76 dBm,Wi-Fi 3 (802.11g),False,316,="",="2/6/2026 6:48:14.747288270 AM",
="",98,11.0,415 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/6/2026 6:48:14.753890700 AM",
="",99,11.0,439 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,425,="",="2/6/2026 6:48:14.753877420 AM",
="",100,1.0,2008 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/6/2026 6:48:14.754317190 AM",
="",102,11.0,358 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),True,313,="",="2/6/2026 6:48:14.764957775 AM",
="",103,11.0,415 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 6:48:14.764913255 AM",
="",104,11.0,436 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,421,="",="2/6/2026 6:48:14.764902805 AM",
="",105,1.0,2016 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/6/2026 6:48:14.765339665 AM",
="",106,11.0,401 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,373,="",="2/6/2026 6:48:14.767356165 AM",
="",107,1.0,2208 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/6/2026 6:48:14.767758120 AM",
="",108,11.0,415 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,392,="",="2/6/2026 6:48:14.769966620 AM",
="",109,11.0,443 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,430,="",="2/6/2026 6:48:14.770382395 AM",
="",110,11.0,436 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,421,="",="2/6/2026 6:48:14.775071185 AM",
="",112,1.0,2208 탎,2462 MHz,11,-60 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/6/2026 6:48:14.775543215 AM",
="",115,1.0,304 탎,2462 MHz,11,-74 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.779562205 AM",
="",116,104.0,49 탎,2462 MHz,11,-76 dBm,Wi-Fi 4 (802.11n),True,211,="",="2/6/2026 6:48:14.779886850 AM",
="",119,1.0,304 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.787394150 AM",
="",120,78.0,53 탎,2462 MHz,11,-75 dBm,Wi-Fi 4 (802.11n),True,211,="",="2/6/2026 6:48:14.787698650 AM",
="",121,1.0,304 탎,2462 MHz,11,-74 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.787751660 AM",
="",122,78.0,53 탎,2462 MHz,11,-75 dBm,Wi-Fi 4 (802.11n),True,211,="",="2/6/2026 6:48:14.788056160 AM",
="",123,1.0,304 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.788109175 AM",
="",124,52.0,59 탎,2462 MHz,11,-75 dBm,Wi-Fi 4 (802.11n),False,211,="",="2/6/2026 6:48:14.788413675 AM",
="",125,1.0,304 탎,2462 MHz,11,-73 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.788472945 AM",
="",126,52.0,59 탎,2462 MHz,11,-75 dBm,Wi-Fi 4 (802.11n),False,211,="",="2/6/2026 6:48:14.788777445 AM",
="",127,1.0,304 탎,2462 MHz,11,-74 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.788836710 AM",
="",128,39.0,61 탎,2462 MHz,11,-75 dBm,Wi-Fi 4 (802.11n),False,211,="",="2/6/2026 6:48:14.789141210 AM",
="",129,1.0,304 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.789202740 AM",
="",130,39.0,61 탎,2462 MHz,11,-75 dBm,Wi-Fi 4 (802.11n),False,211,="",="2/6/2026 6:48:14.789507240 AM",
="",131,1.0,304 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.789568765 AM",
="",132,39.0,61 탎,2462 MHz,11,-75 dBm,Wi-Fi 4 (802.11n),False,211,="",="2/6/2026 6:48:14.789873265 AM",
="",133,1.0,304 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.789934790 AM",
="",134,39.0,61 탎,2462 MHz,11,-75 dBm,Wi-Fi 4 (802.11n),False,211,="",="2/6/2026 6:48:14.790239290 AM",
="",135,6.0,338 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,316,="",="2/6/2026 6:48:14.802556590 AM",
="",136,1.0,3016 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),False,438,="",="2/6/2026 6:48:14.802895090 AM",
="",137,11.0,377 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,339,="",="2/6/2026 6:48:14.813891020 AM",
="",138,11.0,396 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 6:48:14.813882745 AM",
="",139,6.0,434 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 6:48:14.822866340 AM",
="",140,1.0,2288 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,347,="",="2/6/2026 6:48:14.823300840 AM",
="",141,1.0,2008 탎,2462 MHz,11,-59 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/6/2026 6:48:14.828775735 AM",
="",144,1.0,2016 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/6/2026 6:48:14.830784235 AM",
="",145,11.0,401 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,373,="",="2/6/2026 6:48:14.832800735 AM",
="",146,11.0,418 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,396,="",="2/6/2026 6:48:14.830434780 AM",
="",147,6.0,425 탎,2462 MHz,11,-76 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/6/2026 6:48:14.840447920 AM",
="",148,6.0,434 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 6:48:14.850594090 AM",
="",149,6.0,477 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,420,="",="2/6/2026 6:48:14.851028590 AM",
="",150,6.0,338 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,316,="",="2/6/2026 6:48:14.851505755 AM",
="",151,11.0,358 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),True,313,="",="2/6/2026 6:48:14.850724085 AM",
="",152,11.0,415 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/6/2026 6:48:14.850681805 AM",
="",153,11.0,439 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,425,="",="2/6/2026 6:48:14.851031450 AM",
="",155,11.0,358 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/6/2026 6:48:14.871910260 AM",
="",156,11.0,415 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,392,="",="2/6/2026 6:48:14.872268575 AM",
="",157,11.0,443 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,430,="",="2/6/2026 6:48:14.872684350 AM",
="",158,11.0,273 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,197,="",="2/6/2026 6:48:14.873127760 AM",
="",162,1.0,2208 탎,2462 MHz,11,-60 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/6/2026 6:48:14.880439590 AM",
="",163,1.0,1992 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,310,="",="2/6/2026 6:48:14.882648090 AM",
="",164,1.0,2016 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/6/2026 6:48:14.884640590 AM",
="",165,11.0,415 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/6/2026 6:48:14.886657090 AM",
="",166,6.0,434 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),True,229,="",="2/6/2026 6:48:14.884488850 AM",
="",167,6.0,481 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,423,="",="2/6/2026 6:48:14.884980405 AM",
="",168,1.0,2096 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 6:48:14.895647760 AM",
="",169,1.0,2096 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 6:48:14.897744260 AM",
="",170,6.0,338 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,316,="",="2/6/2026 6:48:14.900764605 AM",
="",171,11.0,377 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),True,339,="",="2/6/2026 6:48:14.914089705 AM",
="",172,11.0,396 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,366,="",="2/6/2026 6:48:14.914080845 AM",
="",173,1.0,1024 탎,2462 MHz,11,-43 dBm,Wi-Fi 1 (802.11b),False,189,="",="2/6/2026 6:48:14.916043790 AM",
="",174,6.0,434 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 6:48:14.923843145 AM",
="",175,6.0,434 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 6:48:14.924277645 AM",
="",176,24.0,35 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/6/2026 6:48:14.927490275 AM",
="",180,1.0,304 탎,2462 MHz,11,-74 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.932549660 AM",
="",182,104.0,49 탎,2462 MHz,11,-74 dBm,Wi-Fi 4 (802.11n),True,211,="",="2/6/2026 6:48:14.932854160 AM",
="",183,1.0,304 탎,2462 MHz,11,-74 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.932904045 AM",
="",185,78.0,53 탎,2462 MHz,11,-75 dBm,Wi-Fi 4 (802.11n),True,211,="",="2/6/2026 6:48:14.933208545 AM",
="",186,11.0,401 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,373,="",="2/6/2026 6:48:14.932501060 AM",
="",187,11.0,418 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,396,="",="2/6/2026 6:48:14.932495065 AM",
="",188,1.0,304 탎,2462 MHz,11,-74 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.935128040 AM",
="",189,52.0,59 탎,2462 MHz,11,-74 dBm,Wi-Fi 4 (802.11n),False,211,="",="2/6/2026 6:48:14.935432540 AM",
="",190,1.0,304 탎,2462 MHz,11,-73 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 6:48:14.935491805 AM",
="",191,104.0,51 탎,2462 MHz,11,-73 dBm,Wi-Fi 4 (802.11n),True,229,="",="2/6/2026 6:48:14.935796305 AM",
="",192,24.0,35 탎,2462 MHz,11,-74 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/6/2026 6:48:14.941176735 AM",
="",193,6.0,425 탎,2462 MHz,11,-76 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/6/2026 6:48:14.941211900 AM",
="",194,24.0,35 탎,2462 MHz,11,-74 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/6/2026 6:48:14.941637065 AM",
="",195,24.0,41 탎,2462 MHz,11,-74 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/6/2026 6:48:14.941672235 AM",
="",196,6.0,434 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 6:48:14.948518825 AM",
="",197,6.0,477 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,420,="",="2/6/2026 6:48:14.948953325 AM",
="",198,11.0,415 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/6/2026 6:48:14.956849720 AM",
="",199,1.0,2008 탎,2462 MHz,11,-74 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/6/2026 6:48:14.957839535 AM",
="",201,11.0,436 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 6:48:14.965458160 AM",
="",202,1.0,2016 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/6/2026 6:48:14.965895020 AM",
="",203,11.0,401 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),True,373,="",="2/6/2026 6:48:14.967911520 AM",
="",204,11.0,415 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,392,="",="2/6/2026 6:48:14.975781130 AM",
="",205,11.0,443 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,430,="",="2/6/2026 6:48:14.976196900 AM",
="",206,24.0,41 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/6/2026 6:48:14.976640310 AM",
="",207,24.0,41 탎,2462 MHz,11,-88 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/6/2026 6:48:14.976681475 AM",
="",208,11.0,1191 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 6:48:14.975070600 AM",
="",209,6.0,169 탎,2462 MHz,11,-42 dBm,Wi-Fi 3 (802.11g),False,189,="",="2/6/2026 6:48:14.976635205 AM",
="",210,1.0,2208 탎,2462 MHz,11,-61 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/6/2026 6:48:14.979033560 AM",
="",214,11.0,431 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,414,="",="2/6/2026 6:48:14.986930760 AM",
="",215,1.0,2424 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/6/2026 6:48:14.993467520 AM",
="",216,1.0,2096 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 6:48:14.995892020 AM",
="",217,6.0,49 탎,2462 MHz,11,-76 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/6/2026 6:48:14.998049985 AM",
="",218,1.0,3016 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,438,="",="2/6/2026 6:48:15.005376015 AM",
="",219,12.0,39 탎,2462 MHz,11,-89 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/6/2026 6:48:15.008392515 AM",
="",220,12.0,39 탎,2462 MHz,11,-89 dBm,Wi-Fi 3 (802.11g),True,99,="",="2/6/2026 6:48:15.008432345 AM",
="",221,24.0,41 탎,2462 MHz,11,-88 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/6/2026 6:48:15.008472180 AM",
="",222,1.0,2016 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/6/2026 6:48:15.008513345 AM",
="",223,11.0,415 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/6/2026 6:48:15.010529845 AM",
="",224,11.0,431 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,414,="",="2/6/2026 6:48:15.010924260 AM",
="",225,1.0,2008 탎,2462 MHz,11,-73 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/6/2026 6:48:15.019513555 AM",
