Bookmark,Frame#,SSI,Type,Subtype,Seq #,Addresses,Receive Addr,Transmit Addr,Address 3,ToDS,FromDS,Frag,Retry,More,Protected,FCS,Frame Size,Delta,Timestamp,
="",166,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:14.884488850 AM",
="",171,,,,,,,,,,,,,,,,339,="",="2/6/2026 6:48:14.914089705 AM",
="",172,,,,,,,,,,,,,,,,366,="",="2/6/2026 6:48:14.914080845 AM",
="",182,,,,,,,,,,,,,,,,211,="",="2/6/2026 6:48:14.932854160 AM",
="",185,,,,,,,,,,,,,,,,211,="",="2/6/2026 6:48:14.933208545 AM",
="",186,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:14.932501060 AM",
="",187,,,,,,,,,,,,,,,,396,="",="2/6/2026 6:48:14.932495065 AM",
="",191,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:14.935796305 AM",
="",198,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:14.956849720 AM",
="",201,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:14.965458160 AM",
="",203,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:14.967911520 AM",
="",206,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:14.976640310 AM",
="",207,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:14.976681475 AM",
="",208,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:14.975070600 AM",
="",220,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:15.008432345 AM",
="",221,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.008472180 AM",
="",223,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.010529845 AM",
="",224,,,,,,,,,,,,,,,,414,="",="2/6/2026 6:48:15.010924260 AM",
="",285,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.058848735 AM",
="",286,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:15.058830735 AM",
="",291,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:15.068681925 AM",
="",293,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:15.071114195 AM",
="",295,,,,,,,,,,,,,,,,430,="",="2/6/2026 6:48:15.079055720 AM",
="",296,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:15.079499125 AM",
="",297,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.079538960 AM",
="",305,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.091263535 AM",
="",306,,,,,,,,,,,,,,,,414,="",="2/6/2026 6:48:15.090846695 AM",
="",315,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:15.110899175 AM",
="",316,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.110939010 AM",
="",351,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:15.157432430 AM",
="",352,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.157803410 AM",
="",353,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:15.158231485 AM",
="",361,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:15.168996835 AM",
="",363,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:15.172434830 AM",
="",365,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:15.176208300 AM",
="",366,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.176579840 AM",
="",367,,,,,,,,,,,,,,,,430,="",="2/6/2026 6:48:15.177008640 AM",
="",375,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.191289530 AM",
="",376,,,,,,,,,,,,,,,,414,="",="2/6/2026 6:48:15.191702050 AM",
="",395,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.205895560 AM",
="",404,,,,,,,,,,,,,,,,366,="",="2/6/2026 6:48:15.218880640 AM",
="",405,,,,,,,,,,,,,,,,206,="",="2/6/2026 6:48:15.219311220 AM",
="",407,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.221300770 AM",
="",438,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:15.260632930 AM",
="",440,,,,,,,,,,,,,,,,125,="",="2/6/2026 6:48:15.261625185 AM",
="",441,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:15.262195460 AM",
="",442,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.262309825 AM",
="",445,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.262914520 AM",
="",447,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.263220215 AM",
="",456,,,,,,,,,,,,,,,,396,="",="2/6/2026 6:48:15.275239670 AM",
="",468,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:15.288658800 AM",
="",469,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.288776245 AM",
="",471,,,,,,,,,,,,,,,,167,="",="2/6/2026 6:48:15.291460830 AM",
="",473,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.293729465 AM",
="",474,,,,,,,,,,,,,,,,414,="",="2/6/2026 6:48:15.294103120 AM",
="",475,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:15.295091425 AM",
="",574,,,,,,,,,,,,,,,,388,="",="2/6/2026 6:48:15.335066755 AM",
="",597,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.357378480 AM",
="",603,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:15.362231905 AM",
="",604,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.362603510 AM",
="",605,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:15.363032200 AM",
="",619,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.386805120 AM",
="",620,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:15.387224645 AM",
="",625,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.396091150 AM",
="",626,,,,,,,,,,,,,,,,414,="",="2/6/2026 6:48:15.396504030 AM",
="",627,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:15.397002835 AM",
="",639,,,,,,,,,,,,,,,,197,="",="2/6/2026 6:48:15.416520060 AM",
="",644,,,,,,,,,,,,,,,,366,="",="2/6/2026 6:48:15.423681260 AM",
="",647,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:15.425692465 AM",
="",648,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.425810015 AM",
="",682,,,,,,,,,,,,,,,,105,="",="2/6/2026 6:48:15.449900345 AM",
="",686,,,,,,,,,,,,,,,,105,="",="2/6/2026 6:48:15.450936840 AM",
="",688,,,,,,,,,,,,,,,,103,="",="2/6/2026 6:48:15.451086080 AM",
="",689,,,,,,,,,,,,,,,,105,="",="2/6/2026 6:48:15.451226145 AM",
="",698,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.454070245 AM",
="",714,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.465003355 AM",
="",730,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.489338705 AM",
="",731,,,,,,,,,,,,,,,,421,="",="2/6/2026 6:48:15.489751255 AM",
="",735,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.498491995 AM",
="",736,,,,,,,,,,,,,,,,414,="",="2/6/2026 6:48:15.498905235 AM",
="",740,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.507353675 AM",
="",828,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:15.567445480 AM",
="",829,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.567527325 AM",
="",830,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:15.567956135 AM",
="",835,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:15.582073955 AM",
="",841,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.591605970 AM",
="",842,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:15.592026440 AM",
="",847,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.600892800 AM",
="",848,,,,,,,,,,,,,,,,414,="",="2/6/2026 6:48:15.601332760 AM",
="",910,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:15.669432690 AM",
="",911,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.669804230 AM",
="",912,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:15.670232465 AM",
="",913,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:15.672512165 AM",
="",914,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.672744775 AM",
="",922,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:15.684436250 AM",
="",925,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.688582140 AM",
="",931,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.694006160 AM",
="",937,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:15.698926810 AM",
="",970,,,,,,,,,,,,,,,,366,="",="2/6/2026 6:48:15.730883020 AM",
="",1004,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.766487580 AM",
="",1011,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:15.771858710 AM",
="",1012,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.772230235 AM",
="",1013,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:15.772658725 AM",
="",1014,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:15.775252105 AM",
="",1019,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:15.786836415 AM",
="",1023,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.794348030 AM",
="",1038,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:15.830906585 AM",
="",1093,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:15.855822325 AM",
="",1107,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:15.874232780 AM",
="",1108,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.874604265 AM",
="",1109,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:15.875032915 AM",
="",1121,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:15.889236605 AM",
="",1129,,,,,,,,,,,,,,,,211,="",="2/6/2026 6:48:15.894733910 AM",
="",1130,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:15.895030495 AM",
="",1138,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.908093025 AM",
="",1139,,,,,,,,,,,,,,,,414,="",="2/6/2026 6:48:15.908508945 AM",
="",1147,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:15.920489270 AM",
="",1148,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:15.920903700 AM",
="",1200,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.977004775 AM",
="",1201,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:15.977433265 AM",
="",1213,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:15.995783525 AM",
="",1214,,,,,,,,,,,,,,,,430,="",="2/6/2026 6:48:15.996212645 AM",
="",1231,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:16.022505810 AM",
="",1232,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.022875950 AM",
="",1234,,,,,,,,,,,,,,,,323,="",="2/6/2026 6:48:16.025810995 AM",
="",1239,,,,,,,,,,,,,,,,339,="",="2/6/2026 6:48:16.037697435 AM",
="",1240,,,,,,,,,,,,,,,,366,="",="2/6/2026 6:48:16.038085740 AM",
="",1273,,,,,,,,,,,,,,,,119,="",="2/6/2026 6:48:16.071823925 AM",
="",1280,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.079560335 AM",
="",1282,,,,,,,,,,,,,,,,424,="",="2/6/2026 6:48:16.082710155 AM",
="",1285,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:16.094037615 AM",
="",1286,,,,,,,,,,,,,,,,396,="",="2/6/2026 6:48:16.094441890 AM",
="",1291,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.112896355 AM",
="",1292,,,,,,,,,,,,,,,,388,="",="2/6/2026 6:48:16.113316070 AM",
="",1325,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:16.182233145 AM",
="",1334,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:16.213074025 AM",
="",1335,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.215282435 AM",
="",1336,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:16.215711550 AM",
="",1363,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:16.283833990 AM",
="",1364,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.284204650 AM",
="",1365,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:16.284633685 AM",
="",1367,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:16.298837965 AM",
="",1373,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:16.309550350 AM",
="",1377,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.317696185 AM",
="",1378,,,,,,,,,,,,,,,,414,="",="2/6/2026 6:48:16.318112265 AM",
="",1386,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:16.345891710 AM",
="",1395,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:16.363447915 AM",
="",1402,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:16.376643050 AM",
="",1409,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:16.386233960 AM",
="",1411,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:16.387034055 AM",
="",1441,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:16.474019040 AM",
="",1444,,,,,,,,,,,,,,,,105,="",="2/6/2026 6:48:16.477016440 AM",
="",1452,,,,,,,,,,,,,,,,105,="",="2/6/2026 6:48:16.480351110 AM",
="",1456,,,,,,,,,,,,,,,,105,="",="2/6/2026 6:48:16.481616880 AM",
="",1461,,,,,,,,,,,,,,,,197,="",="2/6/2026 6:48:16.485392185 AM",
="",1464,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:16.489222505 AM",
="",1465,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.489593645 AM",
="",1466,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:16.490021920 AM",
="",1472,,,,,,,,,,,,,,,,105,="",="2/6/2026 6:48:16.501354370 AM",
="",1485,,,,,,,,,,,,,,,,414,="",="2/6/2026 6:48:16.522917070 AM",
="",1487,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:16.534510705 AM",
="",1488,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.534881325 AM",
="",1511,,,,,,,,,,,,,,,,381,="",="2/6/2026 6:48:16.576750680 AM",
="",1512,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:16.578621980 AM",
="",1513,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:16.579658805 AM",
="",1518,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:16.591034150 AM",
="",1519,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.591405235 AM",
="",1520,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:16.591833965 AM",
="",1521,,,,,,,,,,,,,,,,408,="",="2/6/2026 6:48:16.595671570 AM",
="",1523,,,,,,,,,,,,,,,,408,="",="2/6/2026 6:48:16.598831740 AM",
="",1524,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:16.599499425 AM",
="",1527,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:16.606038855 AM",
="",1533,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.615610660 AM",
="",1534,,,,,,,,,,,,,,,,421,="",="2/6/2026 6:48:16.616026250 AM",
="",1538,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.624899315 AM",
="",1539,,,,,,,,,,,,,,,,414,="",="2/6/2026 6:48:16.625314755 AM",
="",1548,,,,,,,,,,,,,,,,408,="",="2/6/2026 6:48:16.660855200 AM",
="",1549,,,,,,,,,,,,,,,,408,="",="2/6/2026 6:48:16.661502005 AM",
="",1551,,,,,,,,,,,,,,,,408,="",="2/6/2026 6:48:16.662202840 AM",
="",1552,,,,,,,,,,,,,,,,408,="",="2/6/2026 6:48:16.665425785 AM",
="",1560,,,,,,,,,,,,,,,,396,="",="2/6/2026 6:48:16.673088045 AM",
="",1562,,,,,,,,,,,,,,,,528,="",="2/6/2026 6:48:16.678264845 AM",
="",1571,,,,,,,,,,,,,,,,408,="",="2/6/2026 6:48:16.687392050 AM",
="",1574,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:16.689490255 AM",
="",1575,,,,,,,,,,,,,,,,408,="",="2/6/2026 6:48:16.689851825 AM",
="",1578,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:16.693478530 AM",
="",1583,,,,,,,,,,,,,,,,430,="",="2/6/2026 6:48:16.713016190 AM",
="",1584,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:16.715968230 AM",
="",1585,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.717998015 AM",
="",1586,,,,,,,,,,,,,,,,421,="",="2/6/2026 6:48:16.718426775 AM",
="",1590,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.727307180 AM",
="",1591,,,,,,,,,,,,,,,,414,="",="2/6/2026 6:48:16.727719055 AM",
="",1595,,,,,,,,,,,,,,,,438,="",="2/6/2026 6:48:16.745105750 AM",
="",1609,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:16.775084590 AM",
="",1610,,,,,,,,,,,,,,,,396,="",="2/6/2026 6:48:16.775486425 AM",
="",1611,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:16.776863775 AM",
="",1616,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:16.795834680 AM",
="",1617,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.796205565 AM",
="",1618,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:16.796634615 AM",
="",1625,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.814988155 AM",
="",1627,,,,,,,,,,,,,,,,430,="",="2/6/2026 6:48:16.815416730 AM",
="",1630,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.820411150 AM",
="",1631,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:16.820827740 AM",
="",1636,,,,,,,,,,,,,,,,414,="",="2/6/2026 6:48:16.830118620 AM",
="",1639,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:16.831635705 AM",
="",1640,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:16.832782255 AM",
="",1644,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:16.842514655 AM",
="",1656,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:16.877485420 AM",
="",1657,,,,,,,,,,,,,,,,396,="",="2/6/2026 6:48:16.877888375 AM",
="",1659,,,,,,,,,,,,,,,,408,="",="2/6/2026 6:48:16.886495020 AM",
="",1660,,,,,,,,,,,,,,,,408,="",="2/6/2026 6:48:16.887141865 AM",
="",1661,,,,,,,,,,,,,,,,408,="",="2/6/2026 6:48:16.887800710 AM",
="",1667,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:16.899035005 AM",
="",1675,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:16.922811980 AM",
="",1676,,,,,,,,,,,,,,,,421,="",="2/6/2026 6:48:16.923227770 AM",
="",1681,,,,,,,,,,,,,,,,109,="",="2/6/2026 6:48:16.932143465 AM",
="",1682,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:16.932182180 AM",
="",1692,,,,,,,,,,,,,,,,417,="",="2/6/2026 6:48:16.951469560 AM",
="",1694,,,,,,,,,,,,,,,,366,="",="2/6/2026 6:48:16.959691745 AM",
="",1705,,,,,,,,,,,,,,,,396,="",="2/6/2026 6:48:16.980287885 AM",
="",1710,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:17.000979130 AM",
="",1711,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:17.001350735 AM",
="",1712,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:17.001779460 AM",
="",1724,,,,,,,,,,,,,,,,388,="",="2/6/2026 6:48:17.034937675 AM",
="",1727,,,,,,,,,,,,,,,,323,="",="2/6/2026 6:48:17.049410360 AM",
="",1730,,,,,,,,,,,,,,,,438,="",="2/6/2026 6:48:17.052322175 AM",
="",1732,,,,,,,,,,,,,,,,366,="",="2/6/2026 6:48:17.062092135 AM",
="",1742,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:17.080246005 AM",
="",1753,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:17.103185335 AM",
="",1768,,,,,,,,,,,,,,,,167,="",="2/6/2026 6:48:17.134680230 AM",
="",1776,,,,,,,,,,,,,,,,366,="",="2/6/2026 6:48:17.164525565 AM",
="",1789,,,,,,,,,,,,,,,,408,="",="2/6/2026 6:48:17.196258835 AM",
="",1790,,,,,,,,,,,,,,,,408,="",="2/6/2026 6:48:17.198276015 AM",
="",1809,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:17.239304580 AM",
="",1810,,,,,,,,,,,,,,,,229,="",="2/6/2026 6:48:17.239720620 AM",
="",1812,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:17.243743390 AM",
="",1816,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:17.252477660 AM",
="",1821,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:17.269130800 AM",
="",1822,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:17.269405305 AM",
="",1840,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:17.307835820 AM",
="",1841,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:17.308209720 AM",
="",1842,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:17.308637795 AM",
="",1846,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:17.326619450 AM",
="",1847,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:17.326990670 AM",
="",1848,,,,,,,,,,,,,,,,430,="",="2/6/2026 6:48:17.327419190 AM",
="",1863,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:17.378092580 AM",
="",1883,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:17.410613285 AM",
="",1884,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:17.411042440 AM",
="",1888,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:17.425257305 AM",
="",1890,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:17.429492800 AM",
="",1891,,,,,,,,,,,,,,,,430,="",="2/6/2026 6:48:17.429921760 AM",
="",1893,,,,,,,,,,,,,,,,421,="",="2/6/2026 6:48:17.435229965 AM",
="",1897,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:17.444106125 AM",
="",1903,,,,,,,,,,,,,,,,417,="",="2/6/2026 6:48:17.463471810 AM",
="",1910,,,,,,,,,,,,,,,,420,="",="2/6/2026 6:48:17.485511000 AM",
="",1915,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:17.491886780 AM",
="",1916,,,,,,,,,,,,,,,,396,="",="2/6/2026 6:48:17.492288855 AM",
="",1923,,,,,,,,,,,,,,,,117,="",="2/6/2026 6:48:17.503418205 AM",
="",1927,,,,,,,,,,,,,,,,313,="",="2/6/2026 6:48:17.512753395 AM",
="",1928,,,,,,,,,,,,,,,,392,="",="2/6/2026 6:48:17.513124415 AM",
="",1929,,,,,,,,,,,,,,,,425,="",="2/6/2026 6:48:17.513552650 AM",
="",1932,,,,,,,,,,,,,,,,373,="",="2/6/2026 6:48:17.527643630 AM",
="",1936,,,,,,,,,,,,,,,,99,="",="2/6/2026 6:48:17.534124690 AM",
