Bookmark,Frame#,SSI,Type,Subtype,Seq #,Addresses,Receive Addr,Transmit Addr,Address 3,ToDS,FromDS,Frag,Retry,More,Protected,FCS,Frame Size,Delta,Timestamp,
="",36,,Mgmt,Beacon,2278,,ff:ff:ff:ff:ff:ff  (DA),Sercomm Corporation. 74:9d:79,Sercomm Corporation. 74:9d:79,0,0,0,0,0,0,,347,="",="2/6/2026 6:48:14.615973795 AM",
="",37,,Mgmt,Beacon,2705,,ff:ff:ff:ff:ff:ff  (DA),Commscope 90:9d:7d,Commscope 90:9d:7d,0,0,0,0,0,0,,319,="",="2/6/2026 6:48:14.618291640 AM",
="",38,,Mgmt,Beacon,4034,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2c  (SA),4a:4b:d4:68:c9:2c  (BSSID),0,0,0,0,0,0,,388,="",="2/6/2026 6:48:14.618655650 AM",
="",39,,Mgmt,Beacon,4035,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2f  (SA),4a:4b:d4:68:c9:2f  (BSSID),0,0,0,0,0,0,,420,="",="2/6/2026 6:48:14.619127245 AM",
="",40,,Control,ACK,,,Apple Inc. 3c:6d:89,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.619902555 AM",
="",41,,Control,CTS,,,Commscope 90:9d:7d,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.620534295 AM",
="",42,,Mgmt,Beacon,495,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,373,="",="2/6/2026 6:48:14.624488600 AM",
="",43,,Mgmt,Beacon,2898,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,396,="",="2/6/2026 6:48:14.624902450 AM",
="",44,,Control,CTS,,,Commscope 90:9d:7d,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.625565915 AM",
="",45,,Data,Qos Data + CF-Ack,1103  (Retransmitted packet),From AP,09:6c:49:0b:f2:e7  (DA),b5:99:6c:a8:f4:ca  (BSSID),d6:c5:eb:a8:a4:5f  (SA),0,1,0,1,0,1,,229,="",="2/6/2026 6:48:14.625891965 AM",
="",46,,Control,CTS,,,Apple Inc. 3c:6d:89,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.627912295 AM",
="",47,,Control,CTS,,,Apple Inc. 3c:6d:89,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.628376170 AM",
="",48,,Control,CTS,,,Apple Inc. 3c:6d:89,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.628696240 AM",
="",49,,Control,Blk Ack,,,Apple Inc. 3c:6d:89,Commscope 90:9d:7d,,0,0,0,0,0,0,,117,="",="2/6/2026 6:48:14.628829340 AM",
="",50,,Mgmt,Beacon,132,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/6/2026 6:48:14.631166020 AM",
="",51,,Control,CTS,,,Apple Inc. 3c:6d:89,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.637284555 AM",
="",52,,Control,CTS,,,Apple Inc. 3c:6d:89,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.637526460 AM",
="",53,,Control,Blk Ack,,,Apple Inc. 3c:6d:89,Commscope 90:9d:7d,,0,0,0,0,0,0,,117,="",="2/6/2026 6:48:14.637656200 AM",
="",54,,Mgmt,Beacon,3689,,ff:ff:ff:ff:ff:ff  (DA),9a:9d:5d:85:f7:8c  (SA),9a:9d:5d:85:f7:8c  (BSSID),0,0,0,0,0,0,,388,="",="2/6/2026 6:48:14.641123180 AM",
="",55,,Mgmt,Beacon,3690,,ff:ff:ff:ff:ff:ff  (DA),9a:9d:5d:85:f7:8f  (SA),9a:9d:5d:85:f7:8f  (BSSID),0,0,0,0,0,0,,420,="",="2/6/2026 6:48:14.642498260 AM",
="",56,,Mgmt,Beacon,1366,,ff:ff:ff:ff:ff:ff  (DA),d2:9d:7d:a8:84:4c  (SA),d2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/6/2026 6:48:14.643895685 AM",
="",57,,Data,Qos Data + CF-Poll,1463  (Retransmitted packet),To AP,ff:ff:ff:ff:ff:ff  (BSSID),ac:4c:bc:99:91:23  (SA),be:4c:bc:99:91:03  (DA),1,0,1,1,1,0,,229,="",="2/6/2026 6:48:14.645431755 AM",
="",58,,Mgmt,Beacon,1335,,b8:ff:b5:15:ff:ff  (DA),bc:75:a7:99:51:65  (SA),eero inc. 9c:57:bc,0,0,0,0,0,0,,392,="",="2/6/2026 6:48:14.645805255 AM",
="",59,,Mgmt,Beacon,1195,,ff:ff:b3:b1:ff:ff  (DA),bc:45:bc:a9:8a:06  (SA),3d:dd:9c:29:fa:07  (BSSID),0,0,0,0,0,0,,425,="",="2/6/2026 6:48:14.646233890 AM",
="",61,,Mgmt,Beacon,3114,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/6/2026 6:48:14.650641685 AM",
="",64,,Mgmt,Beacon,3660,,ff:ff:ff:ff:ff:ff  (DA),TP-Link Systems Inc. 8c:90:2d,TP-Link Systems Inc. 8c:90:2d,0,0,0,0,0,0,,328,="",="2/6/2026 6:48:14.655330375 AM",
="",65,,Mgmt,Beacon,1986,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,313,="",="2/6/2026 6:48:14.658570035 AM",
="",66,,Mgmt,Beacon,1053,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/6/2026 6:48:14.660780460 AM",
="",67,,Mgmt,Beacon,530,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/6/2026 6:48:14.665067700 AM",
="",71,,Control,Blk Ack,,,32:8b:27:c3:df:c9  (DA),24:68:ae:92:66:4f  (SA),,0,1,1,1,0,1,,421,="",="2/6/2026 6:48:14.673976030 AM",
="",72,,Mgmt,Beacon,4081,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/6/2026 6:48:14.674412890 AM",
="",73,,Data,Data,4090,From AP,ff:ff:9e:2a:b6:ff  (DA),30:34:f0:89:64:90  (BSSID),cd:b3:ab:fa:1f:fd  (SA),0,1,0,0,0,1,,229,="",="2/6/2026 6:48:14.681222770 AM",
="",74,,Data,Data,1702,From AP,01:00:5e:7f:ff:fa  (DA),Tenda Technology Co.Ltd.Dongguan branch 04:95:e6,Commscope e8:82:5b,0,1,0,0,1,1,,229,="",="2/6/2026 6:48:14.681152930 AM",
="",75,,Data,Data,1925,From AP,01:00:5c:fd:ff:e3  (DA),22:94:08:e6:2c:80  (BSSID),c0:3a:de:e0:ce:1c  (SA),0,1,0,0,1,1,,229,="",="2/6/2026 6:48:14.681534520 AM",
="",76,,Mgmt,Beacon,47,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,313,="",="2/6/2026 6:48:14.681919020 AM",
="",77,,Ext,Reserved [8],,,,,,0,1,0,1,1,1,,392,="",="2/6/2026 6:48:14.683935520 AM",
="",78,,Ext,Reserved [1],,,,,,0,1,0,1,1,0,,414,="",="2/6/2026 6:48:14.681170380 AM",
="",79,,Data,Data,4091,From AP,ff:ff:ff:ff:ff:ff  (DA),30:f6:cc:6e:64:26  (BSSID),3a:b3:82:ba:28:fc  (SA),0,1,0,0,0,1,,229,="",="2/6/2026 6:48:14.681602150 AM",
="",80,,Data,Data,3490,From AP,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,3a:b3:82:ba:28:fc  (SA),0,1,0,0,0,1,,229,="",="2/6/2026 6:48:14.681902285 AM",
="",81,,Mgmt,Beacon,2044,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/6/2026 6:48:14.689050180 AM",
="",82,,Mgmt,Beacon,1409,,ff:ff:ff:ff:ff:ff  (DA),ae:70:5d:03:a0:0f  (SA),ae:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/6/2026 6:48:14.691474680 AM",
="",83,,Mgmt,Beacon,1394,,ff:ff:ff:ff:ff:ff  (DA),b6:70:5d:03:a0:0f  (SA),b6:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/6/2026 6:48:14.693571180 AM",
="",84,,Mgmt,Beacon,1576,,ff:ff:ff:ff:ff:ff  (DA),b2:9d:7d:a8:84:4c  (SA),b2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/6/2026 6:48:14.697554695 AM",
="",85,,Mgmt,Beacon,2660,,ff:ff:ff:ff:ff:ff  (DA),Ubiquiti Inc f4:e2:c6,Ubiquiti Inc f4:e2:c6,0,0,0,0,0,0,,438,="",="2/6/2026 6:48:14.697893195 AM",
="",86,,Mgmt,Beacon,2826,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,313,="",="2/6/2026 6:48:14.705745380 AM",
="",87,,Mgmt,Beacon,1565,,ff:3f:93:ff:ff:ff  (DA),eero inc. 30:34:22,4d:26:22:44:17:1d  (BSSID),0,0,0,0,0,0,,366,="",="2/6/2026 6:48:14.707761880 AM",
="",88,,Mgmt,Beacon,2386,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/6/2026 6:48:14.715501645 AM",
="",89,,Mgmt,Beacon,2706,,ff:ff:ff:ff:ff:ff  (DA),Commscope 90:9d:7d,Commscope 90:9d:7d,0,0,0,0,0,0,,319,="",="2/6/2026 6:48:14.720694925 AM",
="",90,,Mgmt,Beacon,1294,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/6/2026 6:48:14.726261535 AM",
="",91,,Mgmt,Beacon,2015,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,313,="",="2/6/2026 6:48:14.728270035 AM",
="",92,,Mgmt,Beacon,496,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,373,="",="2/6/2026 6:48:14.730286535 AM",
="",93,,Mgmt,Beacon,2899,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,396,="",="2/6/2026 6:48:14.727899805 AM",
="",94,,Mgmt,Beacon,133,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/6/2026 6:48:14.737768885 AM",
="",95,,Mgmt,Beacon,3691,,ff:ff:ff:ff:ff:ff  (DA),9a:9d:5d:85:f7:8c  (SA),9a:9d:5d:85:f7:8c  (BSSID),0,0,0,0,0,0,,388,="",="2/6/2026 6:48:14.746376605 AM",
="",96,,Mgmt,Beacon,3692,,ff:ff:ff:ff:ff:ff  (DA),9a:9d:5d:85:f7:8f  (SA),9a:9d:5d:85:f7:8f  (BSSID),0,0,0,0,0,0,,420,="",="2/6/2026 6:48:14.746811105 AM",
="",97,,Mgmt,Beacon,1367,,ff:ff:ff:ff:ff:ff  (DA),d2:9d:7d:a8:84:4c  (SA),d2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/6/2026 6:48:14.747288270 AM",
="",98,,Mgmt,Beacon,1336,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 9c:57:bc,eero inc. 9c:57:bc,0,0,0,0,0,0,,392,="",="2/6/2026 6:48:14.753890700 AM",
="",99,,Mgmt,Beacon,1196,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 9c:57:bc,eero inc. 9c:57:bc,0,0,0,0,0,0,,425,="",="2/6/2026 6:48:14.753877420 AM",
="",100,,Mgmt,Beacon,3115,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/6/2026 6:48:14.754317190 AM",
="",102,,Mgmt,Beacon,1215,,ff:ff:77:b3:5b:eb  (DA),06:75:bc:62:c6:5e  (SA),86:6b:14:c3:e6:2a  (BSSID),1,0,0,0,0,0,,313,="",="2/6/2026 6:48:14.764957775 AM",
="",103,,Data,CF ACK,2900  (Retransmitted packet),IBSS,28:39:87:1c:f9:7f  (DA),ec:db:77:75:72:3f  (SA),0f:b4:0f:c2:2f:95  (BSSID),0,0,0,1,0,0,,229,="",="2/6/2026 6:48:14.764913255 AM",
="",104,,Mgmt,Reserved [7],649,,97:cf:fe:cb:c2:b7  (DA),30:e6:d4:09:4e:a6  (SA),64:97:2c:23:97:5a  (BSSID),1,1,1,0,1,1,,421,="",="2/6/2026 6:48:14.764902805 AM",
="",105,,Mgmt,Beacon,1987,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,313,="",="2/6/2026 6:48:14.765339665 AM",
="",106,,Mgmt,Beacon,111,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,373,="",="2/6/2026 6:48:14.767356165 AM",
="",107,,Mgmt,Beacon,1054,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/6/2026 6:48:14.767758120 AM",
="",108,,Mgmt,Beacon,1766,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,392,="",="2/6/2026 6:48:14.769966620 AM",
="",109,,Mgmt,Beacon,531,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/6/2026 6:48:14.770382395 AM",
="",110,,Mgmt,Beacon,3812,,ff:ff:3f:93:ff:ff  (DA),4c:db:0c:a7:15:2a  (SA),1c:13:4b:64:37:20  (BSSID),0,0,0,0,1,0,,421,="",="2/6/2026 6:48:14.775071185 AM",
="",112,,Mgmt,Beacon,4082,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/6/2026 6:48:14.775543215 AM",
="",115,,Control,CTS,,,Commscope 90:9d:7d,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.779562205 AM",
="",116,,Ext,Reserved [1],,,,,,1,1,1,1,1,0,,211,="",="2/6/2026 6:48:14.779886850 AM",
="",119,,Control,CTS,,,Commscope 90:9d:7d,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.787394150 AM",
="",120,,Ext,Reserved [7],,,,,,1,1,1,1,1,0,,211,="",="2/6/2026 6:48:14.787698650 AM",
="",121,,Control,CTS,,,Commscope 90:9d:7d,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.787751660 AM",
="",122,,Data,QoS Data,8  (Retransmitted packet),From AP,49:50:02:20:00:00  (DA),FUJITSU LIMITED 00:00:0e,b1:9f:73:a8:80:cf  (SA),0,1,0,1,0,0,,211,="",="2/6/2026 6:48:14.788056160 AM",
="",123,,Control,CTS,,,Commscope 90:9d:7d,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.788109175 AM",
="",124,,Data,QoS Data,8  (Retransmitted packet),From AP,Apple Inc. 3c:6d:89,Commscope 90:9d:7d,Commscope 90:9d:7d,0,1,0,1,0,1,,211,="",="2/6/2026 6:48:14.788413675 AM",
="",125,,Control,CTS,,,Commscope 90:9d:7d,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.788472945 AM",
="",126,,Data,QoS Data,8  (Retransmitted packet),From AP,Apple Inc. 3c:6d:89,Commscope 90:9d:7d,Commscope 90:9d:7d,0,1,0,1,0,1,,211,="",="2/6/2026 6:48:14.788777445 AM",
="",127,,Control,CTS,,,Commscope 90:9d:7d,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.788836710 AM",
="",128,,Data,QoS Data,8  (Retransmitted packet),From AP,Apple Inc. 3c:6d:89,Commscope 90:9d:7d,Commscope 90:9d:7d,0,1,0,1,0,1,,211,="",="2/6/2026 6:48:14.789141210 AM",
="",129,,Control,CTS,,,Commscope 90:9d:7d,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.789202740 AM",
="",130,,Data,QoS Data,8  (Retransmitted packet),From AP,Apple Inc. 3c:6d:89,Commscope 90:9d:7d,Commscope 90:9d:7d,0,1,0,1,0,1,,211,="",="2/6/2026 6:48:14.789507240 AM",
="",131,,Control,CTS,,,Commscope 90:9d:7d,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.789568765 AM",
="",132,,Data,QoS Data,8  (Retransmitted packet),From AP,Apple Inc. 3c:6d:89,Commscope 90:9d:7d,Commscope 90:9d:7d,0,1,0,1,0,1,,211,="",="2/6/2026 6:48:14.789873265 AM",
="",133,,Control,CTS,,,Commscope 90:9d:7d,,,0,0,0,0,0,0,,99,="",="2/6/2026 6:48:14.789934790 AM",
="",134,,Data,QoS Data,8  (Retransmitted packet),From AP,Apple Inc. 3c:6d:89,Commscope 90:9d:7d,Commscope 90:9d:7d,0,1,0,1,0,1,,211,="",="2/6/2026 6:48:14.790239290 AM",
="",135,,Mgmt,Beacon,1577,,ff:ff:ff:ff:ff:ff  (DA),b2:9d:7d:a8:84:4c  (SA),b2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/6/2026 6:48:14.802556590 AM",
="",136,,Mgmt,Beacon,2662,,ff:ff:ff:ff:ff:ff  (DA),Ubiquiti Inc f4:e2:c6,Ubiquiti Inc f4:e2:c6,0,0,0,0,0,0,,438,="",="2/6/2026 6:48:14.802895090 AM",
="",137,,Mgmt,Beacon,1810,,ff:ff:31:bb:53:93  (DA),fc:32:22:70:1a:09  (SA),00:ad:ea:eb:3c:08  (BSSID),0,0,0,0,0,0,,339,="",="2/6/2026 6:48:14.813891020 AM",
="",138,,Data,Qos Data + CF-Poll,1566  (Retransmitted packet),WDS,ff:d5:90:fe:fd:ce  (RA),5b:2e:6d:71:87:4e  (TA),31:34:22:70:1a:06  (DA),1,1,1,1,1,1,,229,="",="2/6/2026 6:48:14.813882745 AM",
="",139,,Mgmt,Beacon,4039,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:28  (SA),4a:4b:d4:68:c9:28  (BSSID),0,0,0,0,0,0,,388,="",="2/6/2026 6:48:14.822866340 AM",
="",140,,Mgmt,Beacon,2280,,ff:ff:ff:ff:ff:ff  (DA),Sercomm Corporation. 74:9d:79,Sercomm Corporation. 74:9d:79,0,0,0,0,0,0,,347,="",="2/6/2026 6:48:14.823300840 AM",
="",141,,Mgmt,Beacon,1295,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/6/2026 6:48:14.828775735 AM",
="",144,,Mgmt,Beacon,2016,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,313,="",="2/6/2026 6:48:14.830784235 AM",
="",145,,Mgmt,Beacon,497,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,373,="",="2/6/2026 6:48:14.832800735 AM",
="",146,,Mgmt,Beacon,2900,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,396,="",="2/6/2026 6:48:14.830434780 AM",
="",147,,Mgmt,Beacon,134,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/6/2026 6:48:14.840447920 AM",
="",148,,Mgmt,Beacon,3693,,ff:ff:ff:ff:ff:ff  (DA),9a:9d:5d:85:f7:8c  (SA),9a:9d:5d:85:f7:8c  (BSSID),0,0,0,0,0,0,,388,="",="2/6/2026 6:48:14.850594090 AM",
="",149,,Mgmt,Beacon,3694,,ff:ff:ff:ff:ff:ff  (DA),9a:9d:5d:85:f7:8f  (SA),9a:9d:5d:85:f7:8f  (BSSID),0,0,0,0,0,0,,420,="",="2/6/2026 6:48:14.851028590 AM",
="",150,,Mgmt,Beacon,1368,,ff:ff:ff:ff:ff:ff  (DA),d2:9d:7d:a8:84:4c  (SA),d2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/6/2026 6:48:14.851505755 AM",
="",151,,Mgmt,Beacon,2709,,76:7f:b7:ff:3e:43  (DA),8d:3d:ac:42:13:a9  (SA),21:c0:9a:8a:47:27  (BSSID),0,0,0,0,0,0,,313,="",="2/6/2026 6:48:14.850724085 AM",
="",152,,Mgmt,Beacon,1337,,ff:ff:ff:f3:95:ff  (DA),bc:45:bc:99:91:09  (SA),eero inc. 9c:57:bc,0,0,0,0,0,0,,392,="",="2/6/2026 6:48:14.850681805 AM",
="",153,,Mgmt,Beacon,1394,,93:78:ff:ff:9a:3f  (DA),70:51:7b:d7:5b:a4  (SA),eero inc. 9c:57:bc,1,1,1,0,0,1,,425,="",="2/6/2026 6:48:14.851031450 AM",
="",155,,Mgmt,Beacon,2587,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,313,="",="2/6/2026 6:48:14.871910260 AM",
