Bookmark,Frame#,SSI,Type,Subtype,Seq #,Addresses,Receive Addr,Transmit Addr,Address 3,ToDS,FromDS,Frag,Retry,More,Protected,FCS,Frame Size,Delta,Timestamp,
="",423,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:13.329032135 PM",
="",424,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:13.329829285 PM",
="",425,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:13.330643330 PM",
="",426,,,,,,,,,,,,,,,,115,="",="2/3/2026 2:11:13.337120955 PM",
="",448,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:13.431262055 PM",
="",449,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:13.432048245 PM",
="",450,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:13.432857010 PM",
="",471,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:13.533786230 PM",
="",472,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:13.534575945 PM",
="",473,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:13.535384065 PM",
="",498,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:13.636216345 PM",
="",499,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:13.637019180 PM",
="",500,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:13.637824420 PM",
="",533,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:13.738544590 PM",
="",534,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:13.739349180 PM",
="",537,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:13.740157385 PM",
="",561,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:13.840949305 PM",
="",562,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:13.841740375 PM",
="",563,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:13.842548500 PM",
="",595,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:13.943328035 PM",
="",596,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:13.944115750 PM",
="",597,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:13.944925950 PM",
="",610,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:14.019612975 PM",
="",611,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:14.020413480 PM",
="",616,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:14.045652455 PM",
="",617,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:14.048261385 PM",
="",618,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:14.048811665 PM",
="",638,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:14.148116680 PM",
="",640,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:14.148906475 PM",
="",642,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:14.149712275 PM",
="",650,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:14.180669345 PM",
="",652,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:14.181460415 PM",
="",660,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:14.201060495 PM",
="",661,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:14.201849080 PM",
="",674,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:14.250514585 PM",
="",675,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:14.251319575 PM",
="",676,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:14.252135140 PM",
="",701,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:14.352887065 PM",
="",702,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:14.353676615 PM",
="",703,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:14.354479540 PM",
="",721,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:14.455262890 PM",
="",722,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:14.456050925 PM",
="",723,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:14.456858725 PM",
="",758,,,,,,,,,,,,,,,,77,="",="2/3/2026 2:11:14.541826780 PM",
="",760,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:14.557858075 PM",
="",762,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:14.558648830 PM",
="",764,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:14.559194790 PM",
="",782,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:14.660111975 PM",
="",784,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:14.660907525 PM",
="",787,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:14.661722210 PM",
="",807,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:14.762652835 PM",
="",809,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:14.763183505 PM",
="",812,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:14.764002265 PM",
="",838,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:14.864972095 PM",
="",839,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:14.865762290 PM",
="",840,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:14.866571690 PM",
="",859,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:14.967271590 PM",
="",860,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:14.968322745 PM",
="",861,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:14.969129750 PM",
="",879,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:15.069733010 PM",
="",880,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:15.070529040 PM",
="",881,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:15.071337325 PM",
="",915,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:15.173038220 PM",
="",916,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:15.173583220 PM",
="",927,,,,,,,,,,,,,,,,124,="",="2/3/2026 2:11:15.206027405 PM",
="",940,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:15.274667210 PM",
="",941,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:15.275480840 PM",
="",942,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:15.276027600 PM",
="",977,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:15.377045190 PM",
="",979,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:15.377833225 PM",
="",981,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:15.378638705 PM",
="",1002,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:15.479398295 PM",
="",1003,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:15.480188485 PM",
="",1004,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:15.480994685 PM",
="",1026,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:15.582611825 PM",
="",1027,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:15.583424350 PM",
="",1040,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:15.632093730 PM",
="",1041,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:15.632622855 PM",
="",1042,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:15.633929205 PM",
="",1043,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:15.634728255 PM",
="",1044,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:15.635773305 PM",
="",1045,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:15.636572670 PM",
="",1055,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:15.684150450 PM",
="",1056,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:15.685736605 PM",
="",1079,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:15.786652455 PM",
="",1080,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:15.787276565 PM",
="",1098,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:15.889024105 PM",
="",1099,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:15.889814140 PM",
="",1121,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:15.992901365 PM",
="",1142,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:16.093901040 PM",
="",1146,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:16.095234070 PM",
="",1172,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:16.196171670 PM",
="",1173,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:16.196965225 PM",
="",1174,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:16.197786225 PM",
="",1197,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:16.298545585 PM",
="",1198,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:16.299333860 PM",
="",1212,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:16.345689515 PM",
="",1213,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:16.346732325 PM",
="",1222,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:16.400853185 PM",
="",1223,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:16.402696060 PM",
="",1271,,,,,,,,,,,,,,,,77,="",="2/3/2026 2:11:16.549048155 PM",
="",1302,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:16.708160445 PM",
="",1303,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:16.708949675 PM",
="",1421,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:17.323835850 PM",
="",1519,,,,,,,,,,,,,,,,38,="",="2/3/2026 2:11:17.709734280 PM",
="",1548,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:17.836085835 PM",
="",1549,,,,,,,,,,,,,,,,181,="",="2/3/2026 2:11:17.840656665 PM",
="",1550,,,,,,,,,,,,,,,,164,="",="2/3/2026 2:11:17.843051340 PM",
="",1575,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:17.938080235 PM",
="",1728,,,,,,,,,,,,,,,,77,="",="2/3/2026 2:11:18.551172905 PM",
="",1898,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:19.468857970 PM",
="",1958,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:19.677921460 PM",
="",2135,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:20.396011825 PM",
="",2186,,,,,,,,,,,,,,,,77,="",="2/3/2026 2:11:20.556532530 PM",
="",2322,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:21.213950035 PM",
="",2366,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:21.418566755 PM",
="",2500,,,,,,,,,,,,,,,,31,="",="2/3/2026 2:11:22.085014155 PM",
="",2535,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:22.237711720 PM",
="",2600,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:22.545973095 PM",
="",2601,,,,,,,,,,,,,,,,77,="",="2/3/2026 2:11:22.562288905 PM",
="",2640,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:22.749772560 PM",
="",2676,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:22.853836345 PM",
="",2691,,,,,,,,,,,,,,,,99,="",="2/3/2026 2:11:22.919997870 PM",
="",2742,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:23.160441520 PM",
="",2772,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:23.261795385 PM",
="",2796,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:23.364298785 PM",
="",2797,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:23.365111295 PM",
="",2827,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:23.467598050 PM",
="",2828,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:23.468388155 PM",
="",2829,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:23.468932175 PM",
="",2890,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:23.673128480 PM",
="",3023,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:24.184328200 PM",
="",3107,,,,,,,,,,,,,,,,77,="",="2/3/2026 2:11:24.571920780 PM",
="",3130,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:24.695363275 PM",
="",3131,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:24.696414265 PM",
="",3192,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:25.007388275 PM",
="",3229,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:25.208374585 PM",
="",3252,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:25.310622175 PM",
="",3275,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:25.413905245 PM",
="",3547,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:26.641039535 PM",
="",3553,,,,,,,,,,,,,,,,222,="",="2/3/2026 2:11:26.661692990 PM",
="",3555,,,,,,,,,,,,,,,,222,="",="2/3/2026 2:11:26.662478275 PM",
="",3575,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:26.745631005 PM",
="",3596,,,,,,,,,,,,,,,,47,="",="2/3/2026 2:11:26.813111405 PM",
="",3605,,,,,,,,,,,,,,,,58,="",="2/3/2026 2:11:26.843111155 PM",
="",3642,,,,,,,,,,,,,,,,52,="",="2/3/2026 2:11:26.993110655 PM",
="",3657,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:27.050738550 PM",
="",3658,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:27.051528425 PM",
="",3659,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:27.052333670 PM",
="",3690,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:27.153202600 PM",
="",3691,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:27.153731350 PM",
="",3750,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:27.359429175 PM",
="",4093,,,,,,,,,,,,,,,,115,="",="2/3/2026 2:11:28.661501565 PM",
="",4335,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:29.611419750 PM",
="",4511,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:30.225126120 PM",
="",4740,,,,,,,,,,,,,,,,54,="",="2/3/2026 2:11:30.953096780 PM",
="",4909,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:31.454001970 PM",
="",4938,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:31.556187085 PM",
="",4977,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:31.658609560 PM",
="",5004,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:31.761061400 PM",
="",5005,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:31.761863430 PM",
="",5049,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:31.967522920 PM",
="",5086,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:32.171492260 PM",
="",5111,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:32.245872930 PM",
="",5162,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:32.477933630 PM",
="",5163,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:32.479522825 PM",
="",5198,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:32.582073570 PM",
="",5344,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:33.298602840 PM",
="",5360,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:33.367775410 PM",
="",5367,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:33.401012865 PM",
="",5443,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:33.708370890 PM",
="",5737,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:35.039455515 PM",
="",5880,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:35.755478935 PM",
="",6048,,,,,,,,,,,,,,,,77,="",="2/3/2026 2:11:36.607343655 PM",
="",6066,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:36.677253910 PM",
="",6094,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:36.779615815 PM",
="",6148,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:36.985292885 PM",
="",6165,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:37.086635885 PM",
="",6166,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:37.087445530 PM",
="",6229,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:37.393689720 PM",
="",6230,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:37.394999595 PM",
="",6231,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:37.396081235 PM",
="",6253,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:37.495620110 PM",
="",6254,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:37.496410460 PM",
="",6313,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:37.701988580 PM",
="",6331,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:37.804377940 PM",
="",6349,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:37.905437070 PM",
="",6350,,,,,,,,,,,,,,,,229,="",="2/3/2026 2:11:37.907031700 PM",
="",6408,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:38.212301000 PM",
="",6426,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:38.315571760 PM",
="",6463,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:38.520583225 PM",
="",6511,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:38.622113605 PM",
="",6513,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:38.623490155 PM",
="",6547,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:38.724424500 PM",
="",6548,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:38.725213810 PM",
="",6625,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:39.134021145 PM",
="",6626,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:39.135614980 PM",
="",6644,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:39.236386130 PM",
="",6658,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:39.272365690 PM",
="",6687,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:39.442048915 PM",
="",6757,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:39.749888540 PM",
="",6869,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:40.364341645 PM",
="",6941,,,,,,,,,,,,,,,,77,="",="2/3/2026 2:11:40.625234155 PM",
="",7175,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:41.899067080 PM",
="",7176,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:41.900662755 PM",
="",7222,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:42.104406625 PM",
="",7248,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:42.221400375 PM",
="",7249,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:42.222202385 PM",
="",7250,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:42.222741750 PM",
="",7251,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:42.223271430 PM",
="",7252,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:42.224332660 PM",
="",7253,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:42.224859625 PM",
="",7329,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:42.412493005 PM",
="",7356,,,,,,,,,,,,,,,,224,="",="2/3/2026 2:11:42.508612480 PM",
="",7358,,,,,,,,,,,,,,,,224,="",="2/3/2026 2:11:42.527826405 PM",
="",7363,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:42.545245500 PM",
="",7364,,,,,,,,,,,,,,,,99,="",="2/3/2026 2:11:42.545747280 PM",
="",7376,,,,,,,,,,,,,,,,224,="",="2/3/2026 2:11:42.563899600 PM",
="",7391,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:42.615697350 PM",
="",7392,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:42.616489540 PM",
="",7393,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:42.617326700 PM",
="",7403,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:42.668123690 PM",
="",7404,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:42.669185300 PM",
="",7416,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:42.717913115 PM",
="",7418,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:42.718716350 PM",
="",7419,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:42.719540790 PM",
="",7437,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:42.821861445 PM",
="",7461,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:42.924604415 PM",
="",7486,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:43.025119630 PM",
="",7487,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:43.025913180 PM",
="",7488,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:43.026721620 PM",
="",7509,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:43.127685880 PM",
="",7518,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:43.187989675 PM",
="",7521,,,,,,,,,,,,,,,,99,="",="2/3/2026 2:11:43.209027215 PM",
="",7530,,,,,,,,,,,,,,,,105,="",="2/3/2026 2:11:43.223329460 PM",
="",7554,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:43.332292155 PM",
="",7589,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:43.537172285 PM",
="",7611,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:43.639644790 PM",
="",7624,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:43.700539375 PM",
="",7625,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:43.702374530 PM",
="",7645,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:43.742791170 PM",
="",7672,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:43.848616940 PM",
="",7690,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:43.946920820 PM",
="",7693,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:43.948510095 PM",
="",7716,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:44.049172625 PM",
="",7740,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:44.164834675 PM",
="",7741,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:44.165638230 PM",
="",7743,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:44.168271650 PM",
="",7757,,,,,,,,,,,,,,,,222,="",="2/3/2026 2:11:44.215043295 PM",
="",7793,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:44.357413475 PM",
="",7810,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:44.459549370 PM",
="",7811,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:44.460366930 PM",
="",7880,,,,,,,,,,,,,,,,77,="",="2/3/2026 2:11:44.640409030 PM",
="",8011,,,,,,,,,,,,,,,,418,="",="2/3/2026 2:11:45.295368590 PM",
="",8091,,,,,,,,,,,,,,,,421,="",="2/3/2026 2:11:45.609715590 PM",
="",8106,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:45.687717140 PM",
="",8130,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:45.790090875 PM",
="",8173,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:45.994896025 PM",
="",8195,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:46.098748935 PM",
="",8215,,,,,,,,,,,,,,,,229,="",="2/3/2026 2:11:46.201071225 PM",
="",8216,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:46.202370630 PM",
="",8238,,,,,,,,,,,,,,,,397,="",="2/3/2026 2:11:46.303650885 PM",
="",8260,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:46.404318400 PM",
="",8280,,,,,,,,,,,,,,,,427,="",="2/3/2026 2:11:46.506873760 PM",
="",8326,,,,,,,,,,,,,,,,76,="",="2/3/2026 2:11:46.732638530 PM",
="",8428,,,,,,,,,,,,,,,,424,="",="2/3/2026 2:11:47.122086995 PM",
