Bookmark,Frame#,SSI,Type,Subtype,Seq #,Addresses,Receive Addr,Transmit Addr,Address 3,ToDS,FromDS,Frag,Retry,More,Protected,FCS,Frame Size,Delta,Timestamp,
="",115,,Mgmt,Beacon,481,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:15:50:80  (SA),56:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,393,="",="2/3/2026 2:11:12.222991370 PM",
="",117,,Mgmt,Beacon,379,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC ec:a8:1f,Vantiva USA LLC ec:a8:1f,0,0,0,0,0,0,,374,="",="2/3/2026 2:11:12.238367355 PM",
="",134,,Mgmt,Beacon,683  (Retransmitted packet),,fe:13:49:eb:f9:7f  (DA),c9:18:22:36:c5:8a  (SA),e1:25:e8:17:44:47  (BSSID),0,0,1,1,0,0,,427,="",="2/3/2026 2:11:12.310328860 PM",
="",135,,Mgmt,Probe Req,329  (Retransmitted packet),,fe:a2:73:c0:a1:82  (DA),c3:17:8b:31:c5:c0  (SA),6e:49:f8:5c:c5:c0  (BSSID),0,0,1,1,1,1,,424,="",="2/3/2026 2:11:12.310770085 PM",
="",136,,Mgmt,Beacon,1042,,e2:ff:ff:7f:b7:22  (DA),39:1a:92:27:9c:35  (SA),66:a5:bd:2a:c4:62  (BSSID),0,0,0,0,0,0,,397,="",="2/3/2026 2:11:12.311209130 PM",
="",137,,Mgmt,Beacon,69,,ff:ff:ff:ff:ff:ff  (DA),Cisco Meraki 68:49:92,Cisco Meraki 68:49:92,0,0,0,0,0,0,,423,="",="2/3/2026 2:11:12.323792480 PM",
="",138,,Mgmt,Beacon,3484,,ff:ff:ff:ff:ff:ff  (DA),6e:49:92:15:50:80  (SA),6e:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,420,="",="2/3/2026 2:11:12.324659405 PM",
="",139,,Mgmt,Beacon,482,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:15:50:80  (SA),56:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,393,="",="2/3/2026 2:11:12.325416735 PM",
="",145,,Data,QoS Data,3  (Retransmitted packet),From AP,04:49:e7:72:cb:57  (DA),6e:65:ea:17:c6:42  (BSSID),6e:d3:ae:16:c4:c0  (SA),0,1,0,1,0,1,,222,="",="2/3/2026 2:11:12.337196385 PM",
="",147,,Mgmt,Beacon,380,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC ec:a8:1f,Vantiva USA LLC ec:a8:1f,0,0,0,0,0,0,,374,="",="2/3/2026 2:11:12.340758480 PM",
="",162,,Mgmt,Beacon,885,,ff:22:ff:a2:a5:af  (DA),38:07:93:89:ee:fa  (SA),7a:49:92:2d:38:e3  (BSSID),0,0,0,0,0,0,,427,="",="2/3/2026 2:11:12.407503210 PM",
="",167,,Mgmt,Beacon,70,,ff:ff:ff:ff:ff:ff  (DA),Cisco Meraki 68:49:92,Cisco Meraki 68:49:92,0,0,0,0,0,0,,423,="",="2/3/2026 2:11:12.426194045 PM",
="",168,,Mgmt,Beacon,3485,,ff:ff:ff:ff:ff:ff  (DA),6e:49:92:15:50:80  (SA),6e:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,420,="",="2/3/2026 2:11:12.427074305 PM",
="",169,,Mgmt,Beacon,483,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:15:50:80  (SA),56:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,393,="",="2/3/2026 2:11:12.427825795 PM",
="",171,,Mgmt,Beacon,381,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC ec:a8:1f,Vantiva USA LLC ec:a8:1f,0,0,0,0,0,0,,374,="",="2/3/2026 2:11:12.443162700 PM",
="",180,,Data,QoS Data,3,From AP,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD. ac:50:de,6e:49:92:15:50:80  (BSSID),6e:49:92:15:50:80  (SA),0,1,0,0,0,0,,218,="",="2/3/2026 2:11:12.491099580 PM",
="",181,,Control,ACK,,,6e:49:92:15:50:80  (DA),,,0,0,0,0,0,0,,95,="",="2/3/2026 2:11:12.491400870 PM",
="",184,,Data,QoS Data,7,To AP,6e:49:92:15:50:80  (BSSID),CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD. ac:50:de,6e:49:92:15:50:80  (DA),1,0,0,0,0,0,,229,="",="2/3/2026 2:11:12.494091960 PM",
="",185,,Control,ACK,,,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD. ac:50:de,,,0,0,0,0,0,0,,95,="",="2/3/2026 2:11:12.494313380 PM",
="",191,,Mgmt,Beacon,892,,ff:df:ed:ff:ff:ff  (DA),05:76:93:17:c4:c0  (SA),Cisco Meraki 68:49:92,0,0,0,0,0,0,,427,="",="2/3/2026 2:11:12.509663230 PM",
="",193,,Mgmt,Reassn Resp,2971,,fe:ff:74:1a:fe:ff  (DA),6e:49:92:17:c4:c0  (SA),6e:49:92:17:c4:c0  (BSSID),1,1,0,0,0,0,,424,="",="2/3/2026 2:11:12.510468780 PM",
="",196,,Mgmt,Beacon,1599,,ff:ff:87:8c:ff:ff  (DA),98:cd:4c:b4:3e:40  (SA),1e:79:f5:42:c4:c0  (BSSID),0,0,0,0,0,0,,397,="",="2/3/2026 2:11:12.511285705 PM",
="",201,,Mgmt,Beacon,71,,ff:ff:ff:ff:ff:ff  (DA),Cisco Meraki 68:49:92,Cisco Meraki 68:49:92,0,0,0,0,0,0,,423,="",="2/3/2026 2:11:12.529573130 PM",
="",202,,Mgmt,Beacon,3486,,ff:ff:ff:ff:ff:ff  (DA),6e:49:92:15:50:80  (SA),6e:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,420,="",="2/3/2026 2:11:12.530364105 PM",
="",203,,Mgmt,Beacon,484,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:15:50:80  (SA),56:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,393,="",="2/3/2026 2:11:12.531131290 PM",
="",206,,Mgmt,Beacon,382,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC ec:a8:1f,Vantiva USA LLC ec:a8:1f,0,0,0,0,0,0,,374,="",="2/3/2026 2:11:12.545566185 PM",
="",207,,Mgmt,Beacon,2278,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC 98:52:4a,Vantiva USA LLC 98:52:4a,0,0,0,0,0,0,,386,="",="2/3/2026 2:11:12.558807835 PM",
="",223,,Mgmt,Beacon,893,,ff:ff:ff:ff:ff:ff  (DA),Cisco Meraki 68:49:92,Cisco Meraki 68:49:92,0,0,0,0,0,0,,427,="",="2/3/2026 2:11:12.615356570 PM",
="",224,,Mgmt,Beacon,476,,fe:ff:ff:ed:d5:75  (DA),6e:49:92:2f:93:c0  (SA),6e:49:92:17:c4:c0  (BSSID),0,0,0,0,0,0,,424,="",="2/3/2026 2:11:12.616151000 PM",
="",225,,Mgmt,Beacon,1605,,c9:76:fb:ae:02:ff  (DA),56:49:92:17:65:4a  (SA),56:49:5e:11:c4:60  (BSSID),0,0,0,0,0,0,,397,="",="2/3/2026 2:11:12.616960405 PM",
="",229,,Mgmt,Beacon,3487,,ff:ff:ff:ff:ff:ff  (DA),6e:49:92:15:50:80  (SA),6e:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,420,="",="2/3/2026 2:11:12.631807875 PM",
="",231,,Mgmt,Beacon,383,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC ec:a8:1f,Vantiva USA LLC ec:a8:1f,0,0,0,0,0,0,,374,="",="2/3/2026 2:11:12.647955325 PM",
="",251,,Mgmt,Beacon,887,,ff:ff:ff:ff:ff:ff  (DA),68:e9:68:4d:c4:c0  (SA),Cisco Meraki 68:49:92,0,0,0,0,0,0,,427,="",="2/3/2026 2:11:12.714659875 PM",
="",252,,Mgmt,Beacon,1133,,ff:d5:23:ff:ff:ff  (DA),6e:49:92:17:c4:c0  (SA),6e:49:92:17:c4:c0  (BSSID),0,0,0,0,0,0,,424,="",="2/3/2026 2:11:12.715451825 PM",
="",253,,Mgmt,Beacon,2689,,fe:ff:ff:ff:ff:ff  (DA),56:49:92:17:c4:c0  (SA),56:49:92:17:c4:c0  (BSSID),0,1,0,0,1,0,,397,="",="2/3/2026 2:11:12.716060030 PM",
="",260,,Mgmt,Beacon,73,,ff:ff:ff:ff:ff:ff  (DA),Cisco Meraki 68:49:92,Cisco Meraki 68:49:92,0,0,0,0,0,0,,423,="",="2/3/2026 2:11:12.734659835 PM",
="",261,,Mgmt,Beacon,3488,,ff:ff:ff:ff:ff:ff  (DA),6e:49:92:15:50:80  (SA),6e:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,420,="",="2/3/2026 2:11:12.735472385 PM",
="",262,,Mgmt,Beacon,486,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:15:50:80  (SA),56:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,393,="",="2/3/2026 2:11:12.736236875 PM",
="",263,,Mgmt,Beacon,384,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC ec:a8:1f,Vantiva USA LLC ec:a8:1f,0,0,0,0,0,0,,374,="",="2/3/2026 2:11:12.750370600 PM",
="",264,,Mgmt,Beacon,2280,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC 98:52:4a,Vantiva USA LLC 98:52:4a,0,0,0,0,0,0,,386,="",="2/3/2026 2:11:12.763630865 PM",
="",275,,Mgmt,Beacon,3493,,ff:ff:ff:ff:ff:ff  (DA),82:da:c2:26:66:ea  (SA),82:da:c2:26:66:ea  (BSSID),0,0,0,0,0,0,,384,="",="2/3/2026 2:11:12.795790430 PM",
="",279,,Mgmt,Beacon,895,,ff:ff:ff:ff:ff:ff  (DA),Cisco Meraki 68:49:92,Cisco Meraki 68:49:92,0,0,0,0,0,0,,427,="",="2/3/2026 2:11:12.816964880 PM",
="",281,,Mgmt,Beacon,3662,,ff:ff:ff:ff:55:d8  (DA),6f:49:92:17:c4:c0  (SA),6e:49:92:17:c4:c0  (BSSID),0,0,0,0,0,0,,424,="",="2/3/2026 2:11:12.817753950 PM",
="",282,,Mgmt,Beacon,1602,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:17:c4:c0  (SA),56:49:30:cf:c4:c0  (BSSID),0,0,0,0,0,0,,397,="",="2/3/2026 2:11:12.818574475 PM",
="",289,,Mgmt,Beacon,74,,ff:ff:ff:ff:ff:ff  (DA),Cisco Meraki 68:49:92,Cisco Meraki 68:49:92,0,0,0,0,0,0,,423,="",="2/3/2026 2:11:12.836895090 PM",
="",290,,Mgmt,Beacon,3489,,ff:ff:ff:ff:ff:ff  (DA),6e:49:92:15:50:80  (SA),6e:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,420,="",="2/3/2026 2:11:12.837751575 PM",
="",291,,Mgmt,Beacon,487,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:15:50:80  (SA),56:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,393,="",="2/3/2026 2:11:12.838604855 PM",
="",294,,Mgmt,Beacon,385,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC ec:a8:1f,Vantiva USA LLC ec:a8:1f,0,0,0,0,0,0,,374,="",="2/3/2026 2:11:12.852782355 PM",
="",296,,Mgmt,Beacon,2281,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC 98:52:4a,Vantiva USA LLC 98:52:4a,0,0,0,0,0,0,,386,="",="2/3/2026 2:11:12.866011765 PM",
="",302,,Mgmt,Beacon,3498,,ff:ff:ff:ff:ff:ff  (DA),82:da:c2:26:66:ed  (SA),82:da:c2:26:66:ed  (BSSID),0,0,0,0,0,0,,454,="",="2/3/2026 2:11:12.899154650 PM",
="",307,,Mgmt,Beacon,896,,ff:ff:ff:ff:ff:ff  (DA),68:69:80:17:c4:c0  (SA),Cisco Meraki 68:49:92,0,0,0,0,0,0,,427,="",="2/3/2026 2:11:12.919223485 PM",
="",309,,Mgmt,Beacon,3663,,ff:ff:ff:ff:ff:ff  (DA),6e:49:92:17:c4:c0  (SA),6e:49:92:3e:c9:da  (BSSID),0,0,0,0,0,0,,424,="",="2/3/2026 2:11:12.920279600 PM",
="",311,,Mgmt,Beacon,1603,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:17:c4:c0  (SA),56:49:92:17:c4:c0  (BSSID),1,0,0,0,1,0,,397,="",="2/3/2026 2:11:12.920827960 PM",
="",317,,Mgmt,Beacon,75,,ff:ff:ff:ff:ff:ff  (DA),Cisco Meraki 68:49:92,Cisco Meraki 68:49:92,0,0,0,0,0,0,,423,="",="2/3/2026 2:11:12.938349460 PM",
="",319,,Mgmt,Beacon,3490,,ff:ff:ff:ff:ff:ff  (DA),6e:49:92:15:50:80  (SA),6e:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,420,="",="2/3/2026 2:11:12.939138450 PM",
="",322,,Mgmt,Beacon,488,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:15:50:80  (SA),56:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,393,="",="2/3/2026 2:11:12.939901020 PM",
="",325,,Mgmt,Beacon,386,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC ec:a8:1f,Vantiva USA LLC ec:a8:1f,0,0,0,0,0,0,,374,="",="2/3/2026 2:11:12.955182030 PM",
="",327,,Mgmt,Beacon,2282,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC 98:52:4a,Vantiva USA LLC 98:52:4a,0,0,0,0,0,0,,386,="",="2/3/2026 2:11:12.968430320 PM",
="",337,,Control,ACK,,,Shenzhen Elink Technology Co. LTD 54:ef:92,,,0,0,0,0,0,0,,95,="",="2/3/2026 2:11:13.007193110 PM",
="",341,,Mgmt,Beacon,897,,ff:ff:ff:ff:ff:ff  (DA),68:79:89:17:c4:c0  (SA),c9:c3:92:17:c4:c0  (BSSID),0,0,0,0,0,0,,427,="",="2/3/2026 2:11:13.021691530 PM",
="",342,,Mgmt,Assn Req,3664  (Retransmitted packet),,fe:ff:ff:ff:ff:ff  (DA),6e:49:92:17:c4:c0  (SA),6e:49:92:17:c4:c0  (BSSID),0,0,0,1,0,1,,424,="",="2/3/2026 2:11:13.022479720 PM",
="",343,,Mgmt,Beacon,1604,,4e:7c:ff:91:92:fe  (DA),56:49:92:17:46:b9  (SA),57:49:23:27:c5:c0  (BSSID),0,0,0,0,0,0,,397,="",="2/3/2026 2:11:13.023289205 PM",
="",347,,Mgmt,Beacon,76,,ff:ff:ff:ff:ff:ff  (DA),Cisco Meraki 68:49:92,Cisco Meraki 68:49:92,0,0,0,0,0,0,,423,="",="2/3/2026 2:11:13.040601915 PM",
="",350,,Mgmt,Beacon,3491,,ff:ff:ff:ff:ff:ff  (DA),6e:49:92:15:50:80  (SA),6e:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,420,="",="2/3/2026 2:11:13.041392665 PM",
="",351,,Mgmt,Beacon,489,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:15:50:80  (SA),56:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,393,="",="2/3/2026 2:11:13.042162515 PM",
="",353,,Mgmt,Beacon,387,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC ec:a8:1f,Vantiva USA LLC ec:a8:1f,0,0,0,0,0,0,,374,="",="2/3/2026 2:11:13.057558850 PM",
="",372,,Mgmt,Beacon,898,,ff:ff:ff:ff:4e:7c  (DA),Cisco Meraki 68:49:92,Cisco Meraki 68:49:92,0,0,0,0,0,0,,427,="",="2/3/2026 2:11:13.124177570 PM",
="",373,,Mgmt,Beacon,3664,,fe:ff:fc:bc:95:fe  (DA),6e:d0:fc:26:df:c0  (SA),6e:49:83:ce:c4:e0  (BSSID),0,0,0,0,0,0,,424,="",="2/3/2026 2:11:13.124967445 PM",
="",374,,Mgmt,Beacon,1605,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:17:c4:78  (SA),49:49:92:17:c4:c0  (BSSID),0,0,0,0,0,0,,397,="",="2/3/2026 2:11:13.125774605 PM",
="",378,,Mgmt,Beacon,3492,,ff:ff:ff:ff:ff:ff  (DA),6e:49:92:15:50:80  (SA),6e:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,420,="",="2/3/2026 2:11:13.143828380 PM",
="",381,,Mgmt,Beacon,490,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:15:50:80  (SA),56:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,393,="",="2/3/2026 2:11:13.144591150 PM",
="",383,,Mgmt,Beacon,388,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC ec:a8:1f,Vantiva USA LLC ec:a8:1f,0,0,0,0,0,0,,374,="",="2/3/2026 2:11:13.159965950 PM",
="",384,,Data,Data,3753,IBSS,ff:ff:ff:ff:ff:ff  (DA),56:49:92:17:c4:c0  (SA),XEROX CORPORATION 00:00:00,0,0,0,0,0,0,,229,="",="2/3/2026 2:11:13.167766790 PM",
="",385,,Mgmt,Beacon,2285,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC 98:52:4a,Vantiva USA LLC 98:52:4a,0,0,0,0,0,0,,386,="",="2/3/2026 2:11:13.173226600 PM",
="",394,,Mgmt,Beacon,3721,,ff:ff:ff:ff:ff:ff  (DA),68:49:40:43:c5:5c  (SA),43:05:dc:17:f4:db  (BSSID),0,0,0,0,0,0,,427,="",="2/3/2026 2:11:13.226600495 PM",
="",395,,Mgmt,Beacon,3794,,ff:ff:ff:ff:ff:5d  (DA),05:48:92:37:d6:c0  (SA),6e:49:92:17:fc:97  (BSSID),0,0,0,0,0,0,,424,="",="2/3/2026 2:11:13.227416850 PM",
="",396,,Mgmt,Beacon,1606,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:17:c4:c0  (SA),56:49:92:17:c4:c0  (BSSID),0,0,0,0,0,0,,397,="",="2/3/2026 2:11:13.228240650 PM",
="",400,,Mgmt,Beacon,78,,ff:ff:ff:ff:ff:ff  (DA),Cisco Meraki 68:49:92,Cisco Meraki 68:49:92,0,0,0,0,0,0,,423,="",="2/3/2026 2:11:13.245404195 PM",
="",401,,Mgmt,Beacon,3493,,ff:ff:ff:ff:ff:ff  (DA),6e:49:92:15:50:80  (SA),6e:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,420,="",="2/3/2026 2:11:13.246233585 PM",
="",402,,Mgmt,Beacon,491,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:15:50:80  (SA),56:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,393,="",="2/3/2026 2:11:13.246982595 PM",
="",408,,Mgmt,Beacon,389,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC ec:a8:1f,Vantiva USA LLC ec:a8:1f,0,0,0,0,0,0,,374,="",="2/3/2026 2:11:13.262372115 PM",
="",409,,Mgmt,Beacon,2286,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC 98:52:4a,Vantiva USA LLC 98:52:4a,0,0,0,0,0,0,,386,="",="2/3/2026 2:11:13.275630940 PM",
="",410,,Mgmt,Beacon,2379,,ff:ff:ff:ff:ff:ff  (DA),72:a7:41:a3:67:51  (SA),72:a7:41:a3:67:51  (BSSID),0,0,0,0,0,0,,320,="",="2/3/2026 2:11:13.284205730 PM",
="",423,,Mgmt,Beacon,1037,,b3:b1:d5:5b:8c:12  (DA),ef:8c:93:bd:e3:33  (SA),17:7c:39:cb:2c:d5  (BSSID),0,0,0,0,0,0,,427,="",="2/3/2026 2:11:13.329032135 PM",
="",424,,Mgmt,Beacon,3667  (Retransmitted packet),,26:5c:aa:fe:ff:4b  (DA),0c:87:22:27:c5:c0  (SA),6e:49:70:68:c7:e6  (BSSID),0,1,0,1,0,1,,424,="",="2/3/2026 2:11:13.329829285 PM",
="",425,,Mgmt,Beacon,1607,,ff:ff:ff:c7:a8:7f  (DA),1e:49:92:17:c4:c0  (SA),56:49:92:97:8c:c0  (BSSID),0,0,0,0,0,0,,397,="",="2/3/2026 2:11:13.330643330 PM",
="",426,,Mgmt,Probe Req,1  (Retransmitted packet),,ca:05:29:e0:c4:57  (DA),6e:d4:da:26:df:68  (SA),78:4b:10:17:c4:c0  (BSSID),0,0,0,1,0,1,,115,="",="2/3/2026 2:11:13.337120955 PM",
="",430,,Data,Data,3255,IBSS,ff:ff:ff:ff:ff:ff  (DA),56:49:92:15:50:80  (SA),XEROX CORPORATION 00:00:00,0,0,0,0,0,0,,229,="",="2/3/2026 2:11:13.341575155 PM",
="",431,,Mgmt,Beacon,79,,ff:ff:ff:ff:ff:ff  (DA),Cisco Meraki 68:49:92,Cisco Meraki 68:49:92,0,0,0,0,0,0,,423,="",="2/3/2026 2:11:13.349061730 PM",
="",432,,Mgmt,Beacon,3494,,ff:ff:ff:ff:ff:ff  (DA),6e:49:92:15:50:80  (SA),6e:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,420,="",="2/3/2026 2:11:13.349939670 PM",
="",433,,Mgmt,Beacon,492,,ff:ff:ff:ff:ff:ff  (DA),56:49:92:15:50:80  (SA),56:49:92:15:50:80  (BSSID),0,0,0,0,0,0,,393,="",="2/3/2026 2:11:13.350715695 PM",
="",438,,Mgmt,Beacon,390,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC ec:a8:1f,Vantiva USA LLC ec:a8:1f,0,0,0,0,0,0,,374,="",="2/3/2026 2:11:13.364786710 PM",
="",439,,Mgmt,Beacon,2287,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC 98:52:4a,Vantiva USA LLC 98:52:4a,0,0,0,0,0,0,,386,="",="2/3/2026 2:11:13.378042520 PM",
="",448,,Mgmt,Beacon,901,,ff:ff:ff:03:e2:fd  (DA),59:86:16:17:c4:e0  (SA),b0:58:4e:50:7a:59  (BSSID),0,0,0,0,0,0,,427,="",="2/3/2026 2:11:13.431262055 PM",
="",449,,Mgmt,Reassn Resp,3668,,ed:70:3c:fe:7f:23  (DA),09:11:f3:17:c4:d1  (SA),04:48:cf:2a:e3:c1  (BSSID),1,1,0,0,0,0,,424,="",="2/3/2026 2:11:13.432048245 PM",
="",450,,Mgmt,Beacon,320,,fb:ff:ff:ff:ff:3f  (DA),3a:31:50:94:95:3d  (SA),56:49:92:d7:a8:e0  (BSSID),0,0,0,0,0,0,,397,="",="2/3/2026 2:11:13.432857010 PM",
